role,n,time
C,38201,28824
P,96812,31104
P,53666,278553
C,6425,163795
P,69573,213053
P,25529,244837
C,57105,84718
C,35519,833
C,41580,507
C,12878,623
C,55155,515
C,90218,747
C,14910,1195
C,34063,95426
P,60071,102116
C,95496,31446
P,75118,144445
C,4864,577
C,78106,270824
C,9028,137274
C,84552,180960
P,38637,890
P,22417,14041
P,68145,33072
C,55607,117883
C,15893,56447
C,12221,205917
P,48920,23517
C,45200,326932
P,22510,30187
P,82027,42762
C,54495,468792
P,13442,25466
C,32903,465541
P,982,26293
C,96211,353115
P,19739,3352
C,57786,247080
C,39203,804794
P,98837,3705
P,90553,5654
C,81634,178126
C,89737,244666
P,42057,4151
P,82510,757
C,58333,209528
C,71420,337608
C,45294,527853
C,23990,839894
C,43710,822584
C,98917,863530
P,31760,3345
C,89850,869612
P,94487,3199
P,14884,20374
P,36089,78198
C,52546,1196701
C,94615,1300315
C,50530,1132035
P,65985,3178
C,96215,1259349
C,83081,1292360
C,67337,1315789
P,34947,9548
C,53013,1420358
P,82462,30323
C,46258,1360192
C,96188,1481441
C,46681,1524721
P,2805,23387
C,52803,1495430
P,64954,49933
P,46480,46528
C,65769,1547707
C,65127,1505509
C,70749,1524481
P,96065,2961
C,33461,1638436
C,5171,1654940
C,93330,1675246
C,14441,1847569
C,71607,1879266
P,34795,9535
P,14825,680
P,94288,38559
C,86818,1864431
C,59051,1907455
C,63969,1824432
P,39266,751
C,21196,1767413
P,74139,2475
P,63354,14187
C,40938,1709573
P,18682,3264
P,30602,2749
C,9100,1635214
P,46466,979
P,85548,50585
P,93601,4400
P,9952,36000
C,15455,1790349
C,77681,1812875
P,15050,109188
P,81683,117164
P,93644,3202
C,33102,1648278
C,12846,1473730
C,34471,1781889
P,87559,3002
P,5520,13877
P,50151,4447
C,16905,1798368
C,86691,1883434
P,81410,3362
P,30166,12659
C,17034,1918749
C,90042,1973739
P,98124,3222
P,16156,3933
C,18990,1965742
P,70742,3693
P,2916,14677
P,29182,1832
C,19230,1665959
C,96351,2003819
P,82409,3892
P,48606,3151
P,3284,3435
P,32353,39251
C,82368,1659571
P,10426,48892
P,13684,876
C,81809,1719252
P,22889,30849
P,65700,3087
C,47914,1960991
P,91398,3440
P,35610,2890
C,17391,2013020
P,15726,51463
P,84457,12355
P,16414,3958
P,38821,3925
C,14364,1554519
C,95767,1957869
P,98930,28937
P,2257,12073
P,22210,731
C,26590,1924893
P,12203,34646
P,7339,12495
C,59873,1977217
C,74958,1723976
P,40092,25229
P,35447,2824
C,91334,1877321
C,83383,1654884
P,88558,30084
P,96601,3025
C,92319,1712554
P,24788,30397
P,7563,24171
P,55423,23651
C,33613,1429905
P,17354,38632
C,15116,1181376
P,46017,1591
P,19788,25806
P,32267,26557
C,52947,1887576
P,60421,25073
C,89053,1847140
P,81527,27027
P,4084,24529
C,88711,1673377
C,85540,768445
P,93375,26331
P,11292,23233
C,95945,1578334
P,55425,3954
C,80925,1694278
C,28007,883318
P,69584,26295
P,73676,25720
C,25065,1714482
P,59077,23835
P,77683,2118
C,59345,1739821
P,58795,26088
C,5425,1796270
P,94154,44307
P,29657,2027
P,52612,26942
P,79713,26786
P,17378,638
C,29032,1709597
P,16565,54925
P,54603,2129
P,43516,25765
P,25203,20187
P,39322,11017
C,28891,488561
P,55199,24530
C,99228,1733617
P,66174,3872
P,60275,9207
P,59748,317
P,71349,317
C,88746,1710777
C,86988,2126
P,27340,27264
P,53946,597
P,52352,56754
C,50109,1693468
C,27624,2418
P,52019,88498
C,37888,28553
P,77786,239626
P,12311,978
P,90812,125165
P,59397,26117
C,85035,1491674
P,52695,57082
C,34350,1443167
C,75971,2501
C,24512,1480279
C,71287,23932
C,497,457
C,67372,339
C,27153,323
P,56105,28186
P,19902,2170
C,68501,1517317
C,56675,653
P,51520,26811
P,84970,25295
P,37493,644
P,21748,386
P,36999,405
P,3988,315
C,78207,1351105
P,81066,774
P,24990,27461
C,85294,1371756
C,38938,2179
C,19866,1455492
C,59849,29215
P,93014,51226
P,68529,559
P,83295,371
C,3280,1639496
C,12054,1712641
P,89299,40168
P,43739,23935
C,3052,1826029
C,46594,2053
C,86539,2397
C,22146,700
C,60513,335
P,67159,38630
C,94963,1799160
C,66557,41041
P,93438,155282
P,60988,2250
P,6852,125925
P,44660,4260
P,17790,775
P,62226,30159
P,85722,752
C,19109,1483698
C,41856,2720
P,32705,25527
P,13612,639
P,58127,60437
C,49995,1708101
C,3436,1736301
C,11082,3519
P,94201,59195
C,92401,2480
P,66572,754
C,88074,110176
P,35349,4170
C,81736,73633
P,74876,3460
P,94957,98927
P,81490,821
C,92131,564
C,84605,3651
C,27715,1163
P,15173,121786
C,97771,798
P,20345,135318
P,71227,176323
C,14956,4720
C,51865,92292
P,91591,4522
C,83337,72430
P,78446,3381
P,93040,104531
C,53551,3667
P,17328,154789
P,94505,163298
P,66238,145841
C,82561,2056
P,16696,88013
P,93186,189286
C,94609,5060
P,70973,115838
P,58929,63837
C,85091,917
C,33975,1077
C,48608,47298
P,57213,4838
C,67820,236007
C,196,449280
P,9190,3915
C,78015,479014
C,90751,563279
P,56015,9864
P,74890,3581
C,21394,487019
P,8507,3721
C,31712,510765
C,38590,643962
P,53036,1460
C,56710,620911
C,71040,721629
P,45506,2772
C,27727,644396
C,67851,812116
C,76938,846483
P,9708,3115
C,86436,874895
P,82985,3045
C,69827,875293
P,75369,3471
P,45292,3415
P,1165,3573
P,51749,27762
C,51037,736228
P,52850,4131
C,73981,759219
P,90385,4448
P,23931,4342
C,92796,837044
P,35401,4386
P,12449,4956
C,21458,772615
C,24056,4612
C,39091,971815
C,25437,1063723
C,3636,1245847
P,61023,29811
P,56901,1536541
C,81824,1412925
C,62628,315946
P,70385,48274
C,17638,1535179
C,9426,1611236
P,9232,1694385
C,72109,1635634
P,43626,1657516
P,91403,2157
P,85936,3566
P,78420,1545615
C,15468,1713047
P,19466,1531261
C,13227,324613
P,81255,17512
C,43998,126847
P,41875,1544883
C,6375,36851
C,85129,3010
P,23244,1404418
C,36776,1643494
C,76342,2954
C,14975,882
P,30089,50797
P,8171,1440
C,68635,1573159
C,99620,3377
C,86577,733
P,18360,5533
C,78080,1673989
C,8087,12155
C,61139,1667608
C,9565,14155
C,32303,941
C,57647,2377
P,32973,31915
P,10063,894800
C,71013,1726882
C,98687,1715348
P,72812,33411
P,87328,76232
C,8790,1631103
C,18611,1650743
C,29753,3281
C,6755,3131
P,29908,2128
C,50908,1668749
P,27021,4226
P,56697,831684
C,66662,1481396
C,722,1570862
C,1699,3233
C,32813,1547209
P,78163,35127
P,87202,528719
C,95447,1581444
P,87673,4881
C,58368,1472315
C,66420,1444968
C,12738,1455115
C,51967,1549757
C,30781,1629229
P,71488,2290
P,66189,14652
C,27000,1722363
P,82176,24562
C,87052,1776629
C,2282,1678252
C,28933,3333
C,21692,1682044
C,52647,1854096
C,77541,681
C,71327,1905115
C,40960,1904722
C,86578,1910270
P,36790,38496
P,97242,3680
P,14201,949
C,3913,1813191
C,54773,1818854
C,12865,1671894
C,69190,1798380
P,56659,3282
P,41750,3205
P,46702,3361
C,65997,399208
P,35079,28729
P,42195,11304
C,84493,1632738
P,33011,4141
P,17884,13840
P,12888,4768
P,6724,3875
P,3626,3454
P,24919,47194
P,1218,3369
P,64155,405
P,583,379
P,37830,351
C,52315,1366251
C,31332,2177
C,54905,2858
P,67262,90138
P,82958,897
P,23892,454
P,68390,4067
C,77048,1324065
C,39670,3270
P,80071,3310
C,13678,27225
C,68650,13247
C,64017,767
C,46326,1205
C,66756,1252368
P,48102,2700
P,37713,2320
P,6760,4386
C,41717,102757
P,15791,3883
P,51322,13852
C,57189,69646
C,40115,780
C,32553,307
C,30652,890575
C,92371,956109
P,75305,2562
P,90182,3493
P,46202,887
P,14164,3556
P,12228,3259
C,93470,233925
C,36819,741
C,51724,392
P,38993,3669
P,36297,3011
P,57768,791
P,20499,539
P,8650,310
P,73403,265
C,88490,699061
C,45136,13370
C,9290,3113
P,78585,86796
C,5909,762316
C,96980,13347
C,22951,790
C,88187,314
C,75429,791770
P,95452,3525
P,93060,2418
C,5972,794709
C,47526,961131
P,96326,3435
C,13763,895370
P,42294,3739
P,40310,2262
C,84144,887981
P,24089,33000
P,66907,14806
P,821,550
P,7353,345
P,95485,370
P,71840,26164
P,4951,25590
P,21391,25792
C,89288,633210
P,82734,3607
P,64200,188250
C,54322,653622
P,47726,4600
C,43676,634715
P,22944,79780
P,5835,57433
C,88259,422093
P,66281,27054
P,1699,270310
P,10266,33000
P,16804,26179
P,93347,55658
C,20518,158658
P,33026,833
P,73413,64462
C,22024,144090
C,98538,206545
P,1493,31595
C,73481,89282
P,88271,162115
P,93154,129308
C,72747,952
P,88495,254758
C,83685,20019
P,24933,244706
P,37588,263191
C,51473,827
P,36298,267012
P,97246,337332
C,30962,930
P,46297,318707
C,5622,48697
P,98397,546902
P,27164,623487
C,89834,2619
P,97875,488037
C,32475,2856
C,58692,3010
P,14151,414202
P,31806,641593
P,94677,427660
C,77368,2812
C,5525,3311
P,75596,359601
C,96667,2949
P,4671,582643
C,19702,2713
P,93519,308003
C,51302,2969
P,11400,212070
P,97580,301965
C,83068,3021
C,14444,2667
C,40649,944
P,60283,211875
C,94007,2882
C,45413,4135
C,66109,59238
P,15472,18813
P,48224,543797
C,22367,96328
C,44468,47058
P,31477,3831
C,92004,1192
C,29675,102787
P,84697,30888
C,60295,132626
P,47795,53771
C,5123,523
C,53708,83559
P,73898,981
P,66490,3414
P,19999,40047
C,48248,179351
C,71042,178832
P,72463,778
P,15495,1106
P,28779,36934
C,65568,128889
P,18202,84370
P,64533,189303
P,20762,121985
C,97656,498
P,56128,10955
C,40500,243280
P,60257,30641
C,53082,350695
C,69293,369317
P,47902,3408
P,13191,31831
C,44408,300289
C,48634,249026
C,17319,3858
C,34152,259842
P,43258,39117
C,87849,154279
P,66738,10285
C,24103,174576
C,15710,180381
C,79006,1342
C,15339,34914
P,31786,146844
P,17423,115320
P,78430,129686
C,54001,3379
C,23741,3243
P,73721,191827
C,62549,3202
P,69401,223327
C,83266,3036
P,24395,234822
C,54212,3236
P,9667,372595
P,57470,389011
P,42172,447481
C,74083,3202
P,44742,560505
C,48719,2972
P,30438,521442
C,42771,3381
C,71551,4165
C,4242,4166
P,49206,522191
C,70204,3219
P,8780,751542
C,16810,3629
P,46992,852612
C,85869,3730
C,899,2785
P,62679,870166
P,21656,918364
C,60218,3476
P,74960,896718
C,70890,4093
C,1741,4429
P,25461,970094
P,27663,817246
P,51208,973142
C,11123,20310
P,94706,957390
C,24371,16464
P,46335,757438
C,58790,4083
P,77208,836209
P,21856,754839
P,92764,975398
P,92076,969395
C,32941,2913
P,74945,969342
C,46388,721
P,65866,1440971
P,53247,1484662
P,76537,1495155
C,83540,85786
P,41767,1577900
C,67157,323204
C,26396,3795
P,75573,1553080
C,52068,268959
P,73906,1526145
C,87372,422373
P,3642,1583398
C,65524,331395
C,61457,453257
C,10959,395115
P,23952,1642690
P,42625,654876
C,68478,261895
P,65545,1428139
P,38940,680960
C,21681,3487
C,14013,3470
P,92648,947490
C,38717,2653
C,58966,3243
P,75864,819327
P,30194,687006
C,10289,3265
P,36778,908958
C,71292,2738
P,89784,885401
C,37527,3299
C,63021,3154
P,92343,850635
C,58975,3218
P,67213,836619
C,72909,3642
C,21563,2969
P,98354,801674
C,67757,3107
C,53329,2778
P,43321,635317
C,12721,2960
P,70939,631999
C,98930,3000
C,2210,2670
C,75637,3774
P,31791,590277
C,30924,2724
P,55524,530525
P,2536,443259
C,39519,3431
P,69962,582473
C,61596,3171
P,94371,659804
C,96837,3004
P,42595,598385
P,75545,672950
C,90121,3063
C,43080,2722
P,357,570465
P,67856,597187
C,34144,3281
P,87815,529470
C,95360,3059
C,2842,3112
C,1640,3008
P,62331,379458
C,92608,3050
P,97348,377418
C,39883,3268
C,27718,3156
P,83022,385413
P,576,281091
C,69790,2596
C,22425,3425
P,90872,403723
C,64662,3037
C,10002,3065
C,70518,33697
C,33061,2797
P,3563,293988
C,45783,127354
P,58912,267841
C,28755,121008
P,38522,116183
C,77113,106710
P,54067,103111
C,29807,102998
P,14978,102286
P,48188,250695
P,44750,71072
P,74963,275210
C,79219,2693
P,96984,1088
P,54388,1141
C,83435,107453
P,45098,98178
P,43491,252963
C,63147,103042
C,79430,56656
C,41917,31480
P,99270,197159
P,91927,223268
P,88563,308995
C,94962,3775
C,27596,3767
C,44254,31077
C,31850,68754
P,35992,192610
P,53382,328177
C,56021,939
P,24988,328526
P,65409,426415
P,66266,401739
C,93185,2981
P,17100,371830
C,51074,3145
P,59265,335714
C,76467,28047
C,48767,2700
C,416,46339
C,47614,4078
P,90996,360753
C,44484,2875
C,9279,2762
P,13106,447540
C,29977,2477
C,32726,60482
P,26720,262323
P,58894,312569
P,52350,295489
C,98082,2637
P,98946,338996
C,31496,26263
C,65731,2966
P,57055,237713
C,69540,53522
P,37026,255740
P,27592,387640
P,58849,289021
C,68584,2424
P,28762,383838
C,46109,37348
C,16877,3099
C,23122,25845
P,49824,415640
P,47476,370247
C,28300,2675
P,25458,392918
P,52257,358375
P,89220,509224
C,96241,3464
P,32762,516905
C,77397,32435
C,62581,22663
C,68710,29320
P,53,553783
P,50429,560334
P,74416,309802
P,1682,617934
P,63812,685089
C,14643,2965
C,21346,2435
P,94873,597985
C,32475,35343
C,55820,3130
P,87348,709754
C,4579,2694
C,89500,145808
P,95665,838519
C,64821,281168
C,42970,3775
P,44214,856802
P,65056,551995
C,15855,399082
C,67318,2647
P,34953,553748
P,54821,1087417
C,38369,2570
C,20286,613805
P,82403,607000
P,7961,1259332
C,32679,604146
C,39022,3207
P,62624,1392560
P,23744,636242
C,89482,3073
P,14464,642432
P,72086,732580
C,57297,2519
P,2544,1280300
C,70694,550746
P,328,1125159
P,37242,731768
C,91245,504558
C,31086,2559
C,96442,539257
C,25651,15562
P,50232,959342
P,14817,690797
P,64380,718549
C,91476,2686
P,82945,723383
C,16422,571998
P,6325,834633
C,86865,3795
P,97723,824577
P,66163,713220
P,12393,819773
C,65022,2605
P,53552,698359
C,81198,2829
P,11507,701390
P,70875,744220
P,49387,733326
C,92581,2907
C,91123,589674
C,13335,4139
P,70298,712830
C,60971,2561
P,34676,824835
P,20477,803978
C,9819,2537
P,94796,635230
C,98392,2718
P,29084,656771
P,83165,762491
P,66734,693806
C,99659,3371
C,47977,550730
P,43285,636317
C,23436,519284
C,49285,2698
P,17090,628800
P,18658,669762
P,79769,704723
P,10626,696787
P,84880,717541
C,85372,2791
P,27594,762460
C,28703,381542
C,68351,2657
P,30714,703389
P,37955,686681
P,11679,741721
P,51872,552803
P,77399,774160
P,22678,543054
C,97139,2887
P,32877,779717
C,73859,38498
C,57981,1093
P,93511,640880
P,23212,821561
C,5468,58695
C,99718,4914
C,89428,2585
P,56542,816708
C,64158,2702
P,65534,616857
P,58670,610245
P,56974,805790
C,64346,19415
P,18128,823833
P,67901,734940
P,21140,927092
C,66720,3166
P,22717,940660
C,33409,30864
P,91904,1058921
C,61368,2662
C,33240,2534
C,92615,27993
C,38948,62440
C,25280,724
P,72128,981173
C,50537,47840
P,98197,905310
C,67424,3029
P,98025,1017180
P,90296,781023
C,61382,2705
C,34653,2713
C,71350,34457
P,42445,972755
P,22397,889126
C,29189,2538
P,20527,882945
P,11062,965724
P,77745,976175
C,91687,2696
C,19340,2509
C,10553,30650
C,6545,2598
P,20002,822991
C,22488,111559
C,90843,102446
P,11675,810443
P,12318,852564
P,42792,786303
P,68363,863558
P,36031,816513
C,51572,2401
P,78747,829549
P,80071,635195
C,74870,3002
P,23400,641219
P,65809,495308
C,15670,2589
C,4592,2914
P,98932,500238
C,13176,2840
P,65506,701699
C,86735,28310
P,43252,532628
C,32191,2747
C,5641,2980
C,30970,4220
C,22267,3367
P,99944,647840
P,36247,643325
C,52598,2387
P,72510,613800
P,60357,730926
C,29221,2578
C,48533,3333
C,68078,32753
P,41069,602703
C,30233,2395
P,19504,607954
P,71756,626472
P,82460,667071
C,95898,2582
P,9163,665173
P,54826,573534
P,94924,674758
C,26606,3160
C,75178,3084
C,7934,1284
P,55126,706129
P,46634,873898
P,11232,853120
P,68084,794630
C,83788,2545
C,44596,2777
P,85436,687020
C,75053,35917
C,35000,2757
P,43961,641375
C,27403,15140
P,81726,786435
P,6820,682031
P,50684,714570
C,97533,3000
P,45893,699191
C,71725,31687
C,41340,2777
C,96961,33106
C,33771,2422
P,51951,644586
C,27725,2547
P,45899,763654
C,22982,118757
P,80258,618292
C,14831,112655
C,76850,102020
P,84671,837511
C,10233,81710
C,30805,3152
C,19809,39172
C,6825,2578
C,38589,2670
C,11628,2733
P,64781,585973
C,91760,2896
C,20412,175465
C,26715,2667
P,43006,563478
C,17181,131370
C,32782,2975
P,61182,608933
C,43800,3038
P,43166,618883
P,3492,1049170
P,75962,629060
C,84019,2618
C,28957,3080
P,56534,931173
P,57832,578840
P,72030,592659
C,979,141013
C,83029,2942
C,85823,4320
P,93818,688385
C,41215,14990
P,93228,585660
P,60564,600237
C,52071,3216
P,53123,594572
C,46904,27875
C,54222,2658
C,46104,25599
P,19313,569914
P,41616,659355
C,94147,3244
C,44010,123508
C,7555,2987
P,99183,656696
C,71885,72690
P,46947,646170
C,26613,3018
P,34705,600362
C,63345,134308
P,7590,610229
P,83826,604646
C,60690,2872
P,70769,555359
P,49786,429877
C,61265,136952
P,58852,551112
C,99002,169946
P,19886,601082
P,38473,346881
C,19123,104583
P,10059,607638
P,69611,388201
C,79619,72159
P,90773,600477
C,74365,26236
C,84315,89122
C,12659,29212
P,98354,537917
P,6055,492068
C,81241,94597
P,15158,541972
P,17562,551497
P,63467,397018
P,8317,356978
P,7751,196664
C,22521,783
C,61854,4611
C,73564,59257
C,19106,26408
C,45756,164539
P,38546,700960
C,97859,172863
C,87913,161163
P,71984,452745
C,1990,267198
C,10485,340526
P,69743,1027462
P,79631,561911
C,21063,280768
C,21257,187161
P,66294,249676
P,47758,991263
C,36744,242474
P,8898,216692
C,13575,168322
C,84519,247505
C,25375,197049
P,32158,1128232
C,95902,198848
P,49934,1104021
P,93945,1070010
C,82388,154948
C,68363,180316
P,18727,400349
C,21973,286225
P,47367,938829
C,10914,102246
C,31716,238517
C,30092,70205
P,48987,839205
C,22107,76378
P,87756,870817
C,30180,115202
C,84466,276282
P,56323,718355
P,53240,157610
P,84282,45551
C,15765,297020
P,13296,68717
C,64893,235230
C,67131,50893
P,85751,656642
P,95368,904572
C,59540,56988
P,98234,35566
P,81331,632
P,44968,538
P,587,776760
P,66252,821961
C,76575,90059
C,89939,26297
C,3786,31276
P,26990,808000
P,41172,794802
P,44272,853271
C,33421,3759
C,43930,4323
C,48356,30548
P,96891,679244
C,24990,4148
C,87769,32946
C,44523,29319
C,70936,32555
P,3544,406139
P,12565,385751
P,70923,638878
C,54097,68201
P,36215,628008
C,73110,52294
P,42725,707383
C,41150,273345
P,33492,255745
P,27590,662390
P,74587,347616
P,41760,730277
C,88110,32002
C,37673,28182
P,53267,672041
P,81045,678303
C,80651,20159
C,20662,28115
C,11452,27381
P,94191,727095
C,34516,33565
C,71551,4042
C,23064,792
P,89562,826784
P,92522,547914
C,66991,169941
C,3334,153254
C,68146,16113
P,91748,882417
C,13725,68373
C,76560,65415
C,35734,917
C,54528,33678
P,61891,683620
C,71500,72395
P,25131,741430
C,49457,21204
P,28402,663451
C,37503,119000
C,91116,1207
P,1012,621390
C,69426,114896
C,73128,4284
P,33992,644580
P,20578,672336
C,87651,146393
P,2761,815447
C,25717,64547
C,88311,284327
P,95214,341051
P,2315,1018875
C,16120,338005
P,71444,308101
C,71258,263175
P,89730,1030183
C,6444,255478
C,79707,54293
P,97392,438412
C,80168,193100
P,55713,1020126
C,35195,166649
P,29752,426006
C,67564,160315
C,59956,91149
C,24249,837
P,89042,138940
P,92264,871263
C,79815,108170
C,63565,52205
P,89636,849630
C,64099,28201
P,28829,815959
C,60437,32610
C,9798,761
P,42871,901764
C,33702,29520
C,95079,1067
C,95902,1133
P,16343,109003
C,63757,827
C,76974,661
C,5997,678
P,20147,934083
P,49035,1007280
P,81543,1192
P,59333,995290
P,9661,946
C,15435,33296
C,59510,30274
C,26803,985
C,25985,837
C,58853,518
C,79306,482
C,12550,68519
P,1678,586922
P,86259,746187
C,63737,66522
P,93852,604857
P,28228,556080
C,3136,178222
C,11238,181569
P,10915,587881
C,84310,216919
C,64386,161326
P,60030,692662
C,66385,427741
C,74600,92107
P,8973,685464
P,30278,726686
C,83903,384253
C,21014,338909
C,25182,475441
P,86779,671276
P,89931,2600
C,83932,461940
P,81524,26510
P,65903,13599
C,59062,252249
C,5419,755
P,59168,800404
P,7415,2028
P,39437,750410
P,30625,47174
P,36326,664817
P,77528,32587
P,18635,775
P,11422,362
C,49671,498928
C,11530,13813
C,56029,478946
C,1433,995
C,67212,453
C,23692,315
P,47939,828200
P,94683,14423
C,40158,607305
P,34412,824573
C,12445,638205
P,14431,790036
C,66993,769822
P,9918,851908
P,2187,861259
P,33833,1194
P,43886,850007
P,9666,1170
C,70543,438500
P,42154,854628
C,82804,596716
P,74019,861906
P,84854,193535
C,94328,554850
C,7858,509625
C,1748,36848
C,16213,540197
P,51376,183032
P,34252,1116
P,42346,746
C,9726,597268
P,69511,818345
C,92064,668832
P,16846,860831
P,58979,109038
P,28234,863710
P,7022,929750
P,85686,1039671
P,97984,1014709
C,97735,539774
P,10780,1294644
C,11284,557508
P,67161,1451302
C,95301,29854
C,80307,526862
C,97200,32879
C,16284,73368
C,10974,51759
P,89271,490325
C,23951,66045
C,20057,617615
C,49239,29499
C,97966,42420
C,47875,4496
P,49089,643585
C,95353,112059
C,84840,66399
P,14480,285031
C,2406,50992
P,47509,315830
P,62764,261008
P,42839,307693
P,76697,362032
C,49574,32757
P,91108,339906
P,92680,201647
P,9746,340970
C,97316,83387
C,96284,53639
C,20990,30800
P,98349,416017
C,25546,66806
C,18016,61625
C,30692,27165
C,72072,26983
P,55542,195584
P,24960,418614
P,90102,416527
C,72438,147551
P,14931,483040
C,97441,66914
C,24997,926
C,87402,608
C,71787,533
P,71334,528577
C,47256,61661
P,21148,27318
C,20922,29615
P,88285,25859
P,64566,388418
C,34770,34347
P,42480,65054
P,29250,390105
P,10472,762
P,26775,633
C,18985,35130
P,30603,329138
C,5738,30943
P,83598,336284
P,80476,147923
C,7707,40420
P,22184,406874
C,47863,30470
C,68685,37758
C,16758,29470
C,65167,35059
P,87624,319003
P,67082,311592
C,33893,77283
P,48252,320441
C,72256,36421
C,33033,25489
P,94440,130263
P,73823,832
P,70320,377190
P,16553,272721
C,80386,72860
C,41763,61790
C,40165,32559
P,94087,224621
C,87581,32849
C,8046,34932
P,76615,252708
P,57579,326306
C,76132,158398
C,87346,77237
C,54204,42192
C,67351,56219
C,42359,856
C,24321,620
C,16179,449
C,26679,468
C,14731,448
P,85373,310059
C,61761,61530
C,57089,1043
P,32283,176646
C,64935,1013
C,62157,24086
P,34116,56906
P,1980,944
C,2900,74879
C,83704,67808
P,15288,134017
P,25436,184375
P,14422,26831
P,81130,42751
C,62139,192260
C,25223,26040
P,91408,27689
C,55779,42633
C,55585,154357
P,20263,60378
C,46733,114712
P,72098,28197
C,11811,142986
C,10920,132485
C,59160,142494
P,9143,37890
P,28953,162438
C,64433,315081
P,79151,163335
C,95730,40620
P,82731,148601
P,12704,321387
C,96278,93950
P,82960,27043
P,24492,378632
P,2271,25887
C,60183,51930
C,83260,465960
C,17558,377703
C,36870,286582
P,89951,415017
P,19374,360680
C,45896,294059
C,64406,50421
P,59007,355584
C,26539,31973
C,90374,274782
P,18540,290723
C,97624,194839
P,18161,27555
C,47285,214683
C,95050,448490
C,41877,416687
C,37949,234960
P,77233,459665
C,15397,188088
P,86891,630167
C,65954,139024
P,21149,30655
C,8779,664001
P,82990,83818
C,82136,627247
C,3353,666070
P,72416,640096
C,26789,560715
C,12511,530691
P,79267,587702
C,82755,575714
C,49606,69144
P,19899,456438
P,81882,432200
P,59443,26891
P,58215,43534
C,23594,732531
P,50003,74870
P,40822,371324
C,7724,44272
C,39527,739111
P,96161,183245
P,42803,117048
C,96486,788626
C,77875,31179
P,96185,88487
C,14700,38955
C,31587,825165
C,65904,819
C,95242,33129
P,25628,196444
P,53403,265795
P,20132,28370
C,99493,944860
C,90493,14830
C,93036,40561
C,7190,4763
P,96221,770
P,95283,48110
P,57786,28170
C,72233,70199
P,70805,69673
C,75838,59465
P,48327,4555
P,34138,151679
P,15004,1271
C,77116,1103091
P,96045,130394
C,40347,1139
C,53937,1131285
P,64186,240224
P,66178,953
C,99764,77275
P,45415,83645
C,99322,3016
P,33115,1366
C,75550,1263320
C,65316,150282
P,31857,314182
C,67210,1274575
P,48460,23758
C,59236,1320151
P,39545,218440
C,25205,134307
C,36577,232442
P,55467,851
C,39226,177494
C,83540,268968
C,36992,284472
C,98748,185287
P,82915,3780
P,22662,3614
C,43467,132691
P,14604,27758
P,91052,3765
C,95029,1282737
C,44954,77533
P,98348,3249
C,48710,169526
P,45144,3736
P,985,3771
C,72383,1338376
P,25215,38909
P,24578,3394
P,23375,33891
P,44824,956
C,1470,72327
C,64212,1212300
P,21119,3731
P,69058,89691
P,19779,31625
C,73311,1314627
P,85128,28248
P,54890,1036
C,58507,4033
P,19237,48483
P,37323,994
C,42065,4376
C,74903,1201372
P,24658,612
P,80632,44492
P,43777,28987
P,77325,47465
C,43545,63606
P,83201,983
C,53397,1335627
C,51793,57171
P,23142,62801
P,33732,4666
P,43848,192837
P,65532,40157
P,99997,210624
C,42325,67147
P,12321,381242
C,13618,1073750
P,92814,122947
P,92463,382180
C,2455,4594
C,82117,995691
C,4330,44972
C,54054,955281
P,21847,140922
C,61171,856
C,64990,965366
C,32181,39123
P,64699,168038
C,77480,787
P,46474,27733
P,59968,254984
P,86590,339255
P,73972,426335
P,9577,3734
C,72928,170040
P,68268,376282
C,83142,214753
P,64953,155426
C,9434,228288
C,93348,1096726
P,54930,324022
P,36003,433895
P,39378,412440
C,98352,236383
P,8607,143727
P,56140,418052
P,25312,537562
P,7727,198438
P,13621,575776
P,23574,214799
C,48127,89339
P,83865,565547
C,2945,84905
P,11872,261637
C,57286,1445591
P,24731,296969
P,91685,258228
P,4883,950364
C,29318,43137
C,34259,1575357
P,1960,318620
P,85333,942889
C,20453,1175593
C,2794,1129146
P,11710,875313
C,31371,13226
P,94971,383263
C,64897,1203865
C,25926,40463
C,75490,3935
C,34616,151676
C,22588,136346
C,62887,916933
C,838,152840
P,95234,353893
C,26302,821206
C,99030,220786
P,69455,449814
C,90789,49602
C,75600,949589
P,89445,515353
C,14379,3478
P,77765,26916
C,26372,871799
C,83512,786834
C,17068,4145
P,93055,189190
C,87363,22250
P,67772,27577
P,97221,196947
P,64796,28060
C,32788,4433
P,86591,73821
C,73617,895648
C,53837,110318
C,95757,852282
C,99165,153338
C,42597,159640
P,90366,29595
C,23683,182201
P,11619,26895
P,4601,98328
C,34454,1039245
P,2743,35836
C,78376,250491
P,62294,26001
C,42692,958663
C,76752,969532
P,14698,108392
C,8720,305645
P,8726,27680
C,44878,312584
P,77249,174230
C,20462,1151279
P,8465,282015
P,34454,336399
C,96128,1118678
C,95587,227497
C,54667,1107741
P,43874,395592
C,2295,250646
P,79961,26475
C,46003,1010242
P,49669,377163
P,15469,376119
P,3344,27321
C,87837,280793
P,51717,430762
C,91247,244285
P,8145,27256
C,3770,223122
C,89918,1305207
C,69436,1295342
P,70131,315188
C,62895,176241
P,81717,28958
P,73079,316847
P,98166,27107
P,41378,322501
P,97865,69333
C,87174,210477
C,31880,183479
C,68312,1346905
P,73081,187132
C,37796,1325860
P,6652,178364
C,24027,1379832
P,36246,235623
C,36467,1366358
