role,n,time
C,7082,215605529
P,9037,219357816
C,9956,215702875
P,7807,219415191
P,4285,219290629
P,10,219184059
C,4842,215777915
C,4000,215644292
P,6394,219396345
C,4120,209175973
C,6640,209145060
P,491,219370815
P,7929,219515614
C,321,209265544
C,4344,209362667
P,9947,219700419
C,5987,209381015
C,653,209486749
P,9482,219782807
C,1888,209502708
C,7425,209467102
P,4456,219766304
C,1298,209447990
C,9126,209483585
P,7264,219843324
C,1927,209602229
P,7683,219759759
C,8017,217359262
P,7538,227537289
C,5324,217385868
P,1855,227749202
C,5287,217638970
P,1665,227750069
C,5221,217811279
C,4060,217698007
C,835,217658025
P,7202,227862360
C,3888,217561449
P,7417,228055839
P,7391,227896016
C,4931,217535402
P,4206,228124168
C,7752,217620719
P,7317,228065810
P,4608,227923921
C,4505,217534700
C,3011,217567686
C,8810,217514143
P,5640,228025320
C,7958,217649054
P,6670,228040501
C,4622,217585729
P,3126,227897841
P,8015,228242065
C,4669,217900583
P,8799,228376664
P,8017,228478398
C,5576,217885960
P,814,228619916
C,9819,217836238
P,4638,228406606
P,2667,228401002
C,9552,217919615
P,7220,228535717
C,3389,217918070
P,8677,228671497
C,7064,217528077
C,9570,217621978
P,7285,228834535
P,2586,228805400
C,1974,217196540
C,3238,217453918
C,5077,217307863
C,9394,217179534
P,9171,221967391
P,9376,222067273
C,6668,216989777
P,974,222029722
C,6326,217041307
P,4123,221997172
C,6977,216882621
P,6829,221908862
C,3154,216842134
P,7321,221847498
C,1175,216994179
P,7677,221771438
C,5,217025401
C,8345,216851830
P,2341,221991197
C,4561,216944009
P,9456,222044202
C,6291,216947587
P,2470,222113010
C,3935,216877352
P,9756,222116719
C,6170,216958793
P,2146,222158694
C,1407,216903790
C,4218,216987244
P,9025,222403941
C,4481,217008513
P,992,222382028
P,2075,222402919
C,1151,217035185
C,2741,217000008
P,4763,222285752
C,9769,216914712
P,4499,222360637
C,4108,217089122
P,5038,222323330
P,5069,222323385
C,1163,217117134
P,2421,222235677
C,8305,207742420
C,1894,207583550
P,2312,222170532
P,2681,222273119
P,402,222116065
C,3843,207553232
P,6907,222006698
C,4215,207496130
C,2326,207502296
C,7013,207413277
P,5729,222079985
P,6280,221969720
C,9025,207433667
P,8823,222068920
C,8182,207447941
P,826,221994265
C,2683,207205217
P,770,221514558
C,414,207161628
P,2212,221756104
P,8293,221575168
C,8742,207196130
P,7637,221618368
C,8013,206920923
P,5007,221630443
C,1309,206849374
C,4545,206734488
P,252,221573852
P,2873,221562146
C,9502,206369554
P,8657,221522053
P,4783,221557920
C,5924,206208101
C,9838,206229437
C,1463,206196978
P,3380,221511239
P,3296,221633260
P,2252,221495625
P,3239,221843583
C,6695,206484093
P,7988,221695408
P,7990,221456882
C,815,206511257
C,5276,206381152
P,6814,221582167
C,278,206424648
C,2293,206459535
C,9117,206637578
C,3913,206564769
P,3492,222037355
C,4125,206472825
P,8256,221979575
C,2590,206399646
P,4234,221788955
C,3719,206530360
P,3440,221970296
P,587,222080020
P,6305,221841770
C,5134,206733156
C,1831,206874026
C,5547,206904685
P,8785,222660903
P,5961,222666026
C,9278,206792097
P,6671,222636526
C,1299,206808839
C,2141,206860180
C,4480,206754927
P,8032,223013701
C,9058,206791359
P,7837,212996937
C,8826,206800663
P,7305,213038332
C,9744,206587715
C,2601,206603537
P,9739,212865071
C,5653,206640908
P,9378,212972902
C,9030,206592283
C,5673,206545756
P,8644,213134260
C,1482,206559973
P,3728,212814543
P,1141,212761973
C,4237,206540479
C,130,206513982
P,7699,212710167
C,8209,206568843
P,7457,212584444
C,6561,206668963
P,873,211271150
C,412,206592963
P,881,211258579
C,990,206634106
P,3445,211051522
C,9573,206372553
P,7865,210907147
P,2800,210847739
C,777,206381307
C,8534,206530336
P,1119,210879863
P,9971,210965571
C,391,206654787
C,8598,206600600
P,9599,211138667
C,6968,206719064
P,7230,211126232
C,4618,206643080
P,4017,211156819
C,4145,206569113
P,3667,210998776
C,7966,206571981
P,2517,211104159
C,3825,206527847
P,7029,211146071
C,6757,206435100
P,5588,211048588
C,4019,206440438
P,3342,211004106
C,6503,206243911
C,1737,206136942
P,1422,210979781
P,29,211004062
P,6763,210946280
C,8942,206135650
P,7341,210858314
C,9243,206054723
P,1094,210824738
P,2198,210868273
P,6900,210952420
C,8631,206120475
P,7134,210939766
P,3887,210863950
C,8392,205963074
C,1526,205932325
P,611,210857704
P,6196,210872768
C,9285,206085417
P,322,210809853
P,1159,210873825
P,7142,210818253
C,1953,206277587
P,8619,210873016
C,7862,206321778
P,8393,210828851
C,9469,206321056
P,1148,210760339
C,3455,206435657
P,4991,211220605
C,9642,206720622
P,1586,211256516
P,2764,211392834
P,8786,211369817
C,8530,207296150
P,5669,211634699
C,8440,207639412
P,5186,211789714
C,8686,207520383
P,3252,211758635
P,2845,211740839
P,246,211471947
C,5750,207722317
P,4139,211538526
C,2636,207759088
P,8908,211767169
C,3922,207919916
P,1634,211775185
C,8447,207805172
P,799,211612651
P,9677,211622354
C,9091,208014855
P,8552,211788372
C,3493,208027764
P,6987,211473237
C,1171,208015755
P,3010,211381681
C,4435,208148140
P,5968,211409811
C,5501,207711895
P,5373,211436994
C,8270,207640097
C,6914,207614223
P,5904,211332873
P,2256,211341723
C,4769,207639541
P,6282,211405585
C,4765,207637531
P,6476,211385391
P,4754,211309776
C,6855,207367371
P,6577,211320859
C,7978,207305729
P,3288,211356776
P,230,211256320
P,4578,211313305
C,2674,207381682
P,1199,211341403
C,9006,207323553
P,5711,211319566
C,4736,207314127
C,3607,207119278
P,6539,211224005
C,5364,206886060
P,704,211134775
P,1267,211171781
C,419,206842011
P,758,211198955
C,7832,206925286
P,3638,211040358
P,1084,211007981
C,4778,206944673
P,6611,211121497
C,1826,207004930
P,897,211159896
C,5602,206898656
P,8040,211256156
C,1184,206982268
P,1713,211229809
C,3853,206761008
P,2770,211173918
C,5219,206824397
P,9427,210958716
C,7663,206723063
P,6576,210939827
C,4857,206558027
P,9423,211011771
C,5075,206445169
C,3782,206404154
P,8890,211047637
C,4402,206342924
P,4514,211061327
C,2703,205883342
P,1385,211161601
P,8896,211039382
C,3734,206202838
C,7911,205826026
C,4016,205947091
P,6882,210895373
P,4853,211097496
C,2210,206121072
C,2477,206124591
C,2724,206038833
C,5,206203841
C,4413,206405949
P,8188,211992720
C,9838,206740175
P,5967,212302455
C,5858,206835317
P,6513,212215441
C,8936,206906742
P,6447,211967392
C,3510,207014706
C,8824,206857077
P,5735,211956117
P,4883,212095029
C,6450,207185720
P,673,212025084
P,6507,211953731
C,3293,207455625
P,8075,212055724
P,3489,211839958
C,5908,207109188
C,2570,207206576
C,3468,207019150
P,3429,211693655
C,5669,206999674
P,8603,211670178
P,2479,211691035
C,6585,207010557
P,5309,211560722
C,5030,206918750
P,6619,211525836
C,3891,206887130
P,7952,211599397
C,7722,207027970
P,457,211528024
C,1530,207031846
P,3714,210973076
C,3517,206934080
P,8199,210740774
C,2167,206775255
P,6471,210539703
C,7157,206761526
C,9567,206781491
C,1554,206747237
P,699,210630566
P,8493,210698915
C,8409,206608729
P,7428,210790714
C,6092,206444492
P,1215,210669835
C,282,206520479
P,6499,210656272
C,9069,206482292
P,9555,210635224
C,4653,206431327
P,7797,210563285
C,5299,206439620
C,7667,206247432
P,9774,210643397
C,8474,206265699
P,5355,210718183
C,9892,206274052
P,9057,210736311
C,7967,206317985
P,7659,210829839
P,2,210871039
C,8727,206310865
P,3903,210887728
C,3490,206426015
P,5908,210948807
C,1720,206349668
P,6809,210890376
C,149,206280549
C,6337,206171552
P,7460,210951098
C,7726,205985399
P,3813,210945060
C,4573,206034942
P,8572,210826528
C,8887,205993564
P,2035,210793847
P,3434,210836339
C,9968,205972733
P,2174,210541348
P,7053,210491773
C,2496,206001113
P,4406,210688517
P,2415,210520719
C,8834,206216572
P,9790,210810180
C,4669,206410935
P,5757,210842657
C,3705,205958641
P,5457,211331599
C,8580,206993857
P,6708,212267687
C,5909,207576452
P,2330,212457634
C,249,207718614
C,3231,207595095
P,9809,212527309
C,7281,207630522
P,6685,212728202
C,9258,207797000
P,1674,213393850
C,1812,209743115
P,3878,215109775
C,1288,210517985
C,6019,211231516
P,9206,216777329
C,52,211838943
C,9232,211837517
P,7632,217093476
C,3549,211921765
P,2950,217305929
C,5248,212024699
P,7760,217925509
C,7554,212521961
P,9968,218248749
C,8926,213040809
P,4593,218958677
C,4563,213728103
P,2686,219126470
C,2634,213990916
P,9480,219507091
C,2361,214146685
C,3917,214052900
C,2638,213968414
P,9576,219842133
C,5042,213923631
P,2235,219566179
C,7863,214000809
P,135,219705456
C,5163,214044225
P,8411,219245838
C,5832,214083428
P,1672,219557381
P,8219,218902689
C,8871,213985125
C,2193,213844643
P,6773,219034713
C,5414,213597542
P,8681,219013158
C,1905,213691147
C,106,213761185
C,7288,213565683
P,6248,218928392
C,9541,213535242
C,3418,213942012
P,5930,218974388
C,8673,213551662
P,3511,219033847
P,6532,218904847
P,3822,219076058
P,1711,218967602
C,5800,213466706
P,1572,219059603
C,8468,213582470
P,1228,219031584
P,7779,218995820
P,3173,219000876
C,1697,213462675
P,5447,218426464
C,6347,213672649
C,7882,213597037
P,1062,218149315
P,2364,218127646
P,9508,217960739
C,6901,213809351
P,9218,217952418
C,8571,213909923
P,8808,217849260
C,9635,213589475
C,8367,213533708
P,9931,217909459
P,4925,217985189
C,321,213185069
P,1366,217915710
C,3098,213060223
P,8114,217818666
C,6850,212954714
C,8450,212443556
C,2208,212126906
P,3566,217717058
P,2854,217468739
P,7315,217557812
C,583,212228547
P,2274,217408406
C,3009,211760779
P,6676,217460898
C,3006,211981357
C,3760,211651581
C,8486,211631770
C,1646,211595118
P,6845,217412585
P,7950,217445561
P,975,217297740
C,4288,211549083
C,714,211537612
C,7008,211476498
P,9786,217247464
C,2084,211433750
P,931,217187132
C,6184,211450568
P,4406,217180348
C,7259,211486835
P,4149,217149035
P,8591,216992608
C,7265,211551017
C,9126,211563657
P,9145,217048491
C,9936,211426243
P,6618,217065609
C,5688,211568215
P,9073,217150057
C,319,211482827
P,4577,217128805
C,8073,211578785
P,6952,217004414
C,4702,211556776
P,7832,216973950
C,6578,211678065
P,6414,217045615
C,775,211682622
C,2289,211593577
P,4536,217201926
C,4604,211952210
C,1,212069431
C,3727,211908579
P,5805,217580565
C,528,211884573
P,334,217527846
C,9758,211951694
P,8247,216785243
C,7631,211899852
P,7179,216683449
C,7929,211825139
C,205,211853170
P,54,216304552
P,3682,216603560
C,1276,211856775
P,2508,216046215
C,5010,211930887
P,9738,216222491
C,7893,211931170
P,6293,216281724
C,8052,212480195
P,4501,216547722
P,6565,216592770
C,9635,212486519
P,2966,216637031
C,5270,212677372
P,271,216373096
P,376,216380632
P,2610,216270163
C,9272,213069485
P,7578,216558669
C,2443,213159845
C,13,213198905
P,2300,216556564
P,1518,216790640
P,2719,216675884
C,7546,213243412
P,1179,216733521
P,8576,216732817
C,6150,213462080
P,7046,216737625
P,5100,216596908
C,278,213526947
C,2217,213337180
P,1486,216776565
C,7336,213305168
C,688,213324518
C,6101,212948091
P,1435,216966827
P,9247,216940105
C,5861,212983630
P,5739,217083445
C,7521,212981862
P,5743,216803802
P,4644,216996404
C,2371,221666396
P,4932,225981354
C,9743,221664298
P,4834,225967201
C,3017,212773627
C,2842,221433033
P,9571,226078717
C,2395,221546736
C,9700,221487567
C,3412,221479785
P,5186,226047295
P,9813,226069561
C,9381,221564261
P,2705,226182377
C,5695,221627233
P,4858,226445075
C,6254,221626493
P,3209,226427897
P,7149,226351221
C,9371,221947505
P,7964,226687277
C,9917,222240115
P,6320,226813299
C,9783,222347340
P,812,226883212
P,7414,226793023
C,4923,222545908
P,4251,226918062
C,4954,222591143
P,7089,227034057
C,5879,222632695
P,7786,226972330
C,8093,222505748
P,3249,226832123
P,3382,226881390
P,1802,226608480
C,7696,222584453
P,7046,226437724
C,4230,222592876
P,9246,226421787
C,9030,222852570
P,8915,226478055
C,6178,222848784
P,3215,226223916
C,4325,222848502
P,8106,226288545
C,303,222890716
C,2019,222796213
C,5930,222738263
P,5281,226298092
C,5262,222591597
P,8943,226439270
C,7153,222509125
C,80,222727964
C,7240,222367357
P,4897,226064962
P,2907,226003686
C,8270,222360821
P,1620,225985175
P,1602,225922867
P,1405,225877681
C,7660,222546294
P,5013,225842182
C,5122,222479845
P,7667,225832277
P,1720,225773461
P,1825,225706905
C,5941,222377830
P,5455,225631496
C,2354,222176158
C,1021,222229030
P,5142,225646118
C,3975,222257081
P,7701,225725993
C,9283,222260154
P,7361,225694959
C,8506,222246922
P,456,225704952
C,2270,222332019
P,799,225635981
P,3336,225613018
P,3559,225550440
C,9104,222441370
P,1128,225449624
C,749,221736302
P,6359,225532998
C,5298,221423255
P,3663,225569170
C,3545,221361855
P,1088,225538100
C,5009,221459024
P,7182,225536030
P,3020,225283706
C,9102,221383003
P,3030,224901706
P,3652,224886720
C,6088,221453619
P,6596,224857065
C,7636,220941585
P,2569,224766140
C,19,221009142
P,4931,224637693
C,8403,221093027
P,8187,224552723
P,6999,224502007
P,1526,224413602
C,5202,221035278
C,2920,220869900
P,10000,224554527
C,8331,220758225
P,54,224598168
C,5363,220541901
P,2841,224824333
C,3822,220682308
P,4240,224886257
C,2445,220743637
P,5678,224663568
P,59,224495272
C,6037,220767631
P,6616,224630358
C,7214,221044767
P,109,224868689
P,408,224797213
P,3122,224808016
C,6740,221589912
P,9880,224699182
C,5504,221632937
P,6922,224367167
C,325,221506088
P,1828,224297071
C,8386,221568244
P,4606,224318674
C,2321,221356646
P,3687,224383868
C,4061,221437273
P,414,223693474
C,3629,221409151
P,1547,223294673
P,1780,223401017
P,9302,223287187
C,6216,221484544
P,5361,223278948
C,6633,221510280
P,1398,222886742
C,1291,221532710
P,4142,222912503
C,441,221547135
P,3900,222895509
C,5219,221707021
C,3136,221553455
P,9441,222694872
C,9995,221446194
P,504,222738726
P,1452,222486383
P,7118,222399544
P,6275,222052772
C,3825,221444967
C,5372,221441792
P,3050,222044308
C,2515,221421957
C,2979,221496034
P,2317,222178673
C,6091,221251353
C,1248,221265826
P,9797,222245335
C,5624,221334433
P,7005,222240226
C,3732,221334262
P,414,222184132
P,6189,222090358
P,3273,222090955
C,9372,221356253
P,9233,222056536
C,2410,221332876
P,3351,221995316
C,4915,221319496
C,8249,221380991
P,5011,221759249
C,971,220285343
P,5437,221801248
P,5562,221912072
P,4358,221699410
C,8298,220329535
C,6348,220216185
C,8939,220253743
P,2460,221646697
C,3084,220166176
P,8697,221616502
C,9639,220261960
P,7308,221723535
C,6349,220190248
C,9183,220149904
P,9953,221588424
P,8934,221494228
C,6103,220203637
P,2320,221433337
C,7774,220161642
P,7901,221404848
C,3565,220033976
C,3084,220123103
C,6435,220029920
P,29,221209410
P,3437,221117530
P,432,221118513
P,5956,220900263
C,5427,220223214
P,7987,220711486
C,8354,220164359
C,3848,219996948
P,9268,220727571
C,8811,220045159
P,9479,220770433
C,9017,219959203
P,1530,220810474
P,3837,220784035
P,3176,220786280
C,8126,220284586
P,9410,220890912
C,8465,220390390
P,1440,221051939
C,892,220430915
P,7613,220991060
C,4564,220523471
C,3638,220388305
P,5466,220992068
C,3754,220424688
P,6000,221027787
C,600,220324443
P,6613,221009718
C,3374,220489145
C,1941,220751263
C,4694,220760397
P,9961,221801016
C,7397,220688641
P,1939,221783516
C,8332,220790906
P,5245,221977447
C,825,220849165
C,4392,220824794
P,5737,222049508
C,1381,220896421
P,1550,221919771
C,5483,220859686
P,7662,222031981
C,5282,220585054
C,2348,220673576
P,5043,222236474
C,4810,220635931
C,211,220530338
P,9757,222271660
C,9120,220557520
P,8697,222263807
C,9882,220633331
P,1899,222186116
P,9226,222133479
C,7547,220810359
P,6073,222233257
C,788,220732886
P,4271,222248432
C,2815,220700459
C,621,220721314
P,6637,222339049
C,8025,220766065
C,1794,220676328
P,9278,221979097
P,6868,222000216
C,9813,220361081
C,6297,220568347
P,687,222029552
C,6258,220462454
P,7478,222186329
C,864,220510863
P,2158,221913049
C,3609,220316178
P,1406,221758345
C,1787,220134950
P,5891,221671968
C,9503,220158776
P,186,221719501
P,2076,221643758
P,2611,221545188
C,8560,220392444
P,3801,221452688
P,5498,221236136
C,8942,220462310
P,1333,221236131
P,5239,221257475
C,7822,220463446
P,3314,221244005
P,571,221143617
C,5952,220448188
P,8360,221177779
P,8144,220455315
C,9745,220357196
P,373,220286875
P,6440,220855018
C,4901,220311533
P,8694,220283728
C,361,220299045
C,1850,220196397
P,5769,220383233
C,4748,220162463
C,385,219972970
C,4444,220020144
P,9464,220364093
C,8664,219934623
C,1505,219844466
P,3745,220422128
C,4978,219894705
P,8100,220511471
C,9741,219859552
P,5544,220375315
C,568,219642344
C,8177,219577778
P,9978,220448629
P,7113,220459546
C,3854,219595876
C,7350,219751766
P,8766,220498497
C,4709,219786518
C,6904,219741707
P,8886,220634320
C,2854,219886898
P,514,220790316
C,7935,219911859
P,6664,220734358
C,9660,220085478
P,9259,220844157
C,1561,220125937
C,1482,220066458
P,6879,220907886
C,3030,220187419
P,2163,220988991
C,3682,220327075
P,6765,221360965
C,720,220346972
C,7590,220458215
P,9626,221436919
C,3827,220565110
C,9246,220748435
P,9104,221650749
C,8848,220912412
P,2222,221721678
P,6517,221592188
C,9692,220988560
P,3159,221607665
P,330,221390566
P,4514,221508544
C,7846,221246787
P,8606,221382286
C,7195,221251670
P,813,221328302
P,9209,220954708
P,1269,221076268
C,1654,221323507
C,5748,221214414
P,8349,221151928
C,1903,221266142
C,6861,221224838
P,4011,221208916
C,8913,221241395
P,2112,221032855
P,4344,221204981
P,3967,220782316
C,761,221358726
C,3964,221264964
P,9151,220717991
C,2205,221290198
P,630,220813751
C,5275,221207571
P,3973,220603199
C,3716,221160195
P,471,220192353
C,4681,221080485
P,6861,220328664
C,6385,220926606
P,8925,219933120
C,738,220292760
C,2908,220452140
C,6708,220232776
P,6905,219934911
C,311,220233095
P,3301,219699455
C,8944,219615503
P,2638,219507440
C,2993,219451082
P,6076,219233909
C,1056,219278440
C,3089,219180911
P,6613,219351166
C,4561,219028455
P,4305,219218512
C,8265,218814144
P,8526,219006725
C,6395,218715339
P,1702,218871595
C,3969,218431791
P,6978,218570411
C,6146,218350322
P,6371,218530964
P,3787,218555281
C,9215,217682808
P,3393,218468555
C,9393,217348493
P,7913,218338169
C,1010,217115406
P,6551,218104438
C,5334,216682836
P,3088,217864997
C,290,216891082
P,3891,217825945
C,1364,216293508
C,649,216459702
C,6180,216020084
P,4095,217752020
P,5363,217690470
C,3516,215788784
C,2708,215747777
C,954,215164566
C,897,214722624
C,9288,214493185
P,9451,218035451
C,3286,214365285
P,2554,217845825
P,3734,217765027
C,145,214141244
C,1621,214234120
P,2155,217969065
C,5951,214221077
P,8653,217990675
C,4569,214338583
C,9175,214145459
P,6439,218086316
C,2113,214290894
P,8578,217546578
C,8646,214645597
P,3373,217234821
C,5984,214668626
P,2515,217010980
C,1062,214632212
P,4512,216844076
C,3074,214753022
P,3979,216749197
C,8865,214696375
P,3201,216689291
P,4703,216628548
C,3345,214668989
C,4901,214798175
P,7087,216695245
C,7589,214880562
C,400,214150624
P,485,216517342
P,9940,216455889
C,5129,213897203
P,6232,216307351
C,4946,214064707
C,4827,213888433
P,633,216284942
P,6897,216205284
P,3054,216062099
P,4861,216309306
C,6789,213793761
C,8384,213801158
P,1875,216027508
C,5312,213825818
P,6267,216050601
C,8252,213756221
P,1994,215993765
C,1846,213765002
P,2718,216336175
P,9053,216074524
C,2446,213546475
C,6630,213433885
P,7736,215953619
P,5382,215904784
C,9354,213445142
P,8856,215624188
C,9926,213604411
P,6123,215711604
P,7295,215542260
C,6477,213530517
C,7181,213631697
P,444,215595948
P,5909,215459172
C,5866,213773384
P,3973,215472108
C,953,213798364
C,4165,213821840
P,5709,215355524
C,3806,213464852
P,4462,215377944
P,6047,214993602
C,1095,212733219
C,1355,212520463
P,5024,215041531
C,1265,212561491
C,9693,212366982
P,7878,214908235
C,4355,212376954
P,2272,214808423
C,8013,212442652
P,2809,214525292
C,2500,212435671
P,7241,214558140
P,3127,214588551
C,6825,212338152
C,7024,212357165
P,1444,214645669
P,6895,214192946
P,2850,214145680
P,7936,213891878
P,6961,213772299
C,9823,212440422
P,507,213812595
C,6176,212299028
C,5762,212323058
P,7701,213964755
C,7233,212539394
P,4900,213536800
C,4890,212432200
C,3732,212380033
C,8645,212389476
P,2251,213526171
P,4719,213814860
P,7187,213423743
C,8190,212275375
P,8995,213645584
C,8912,212157371
C,605,212242015
C,6952,211917927
P,9316,213522673
C,2548,211981193
P,5376,213534000
C,1144,211912609
P,9652,213798840
C,7031,212006319
P,2143,214024539
C,2852,212233755
C,3927,212079843
P,7837,213980557
C,2471,212042564
P,9723,214244103
C,6787,212283760
C,7385,212348888
P,6838,214600443
P,3970,214326592
C,5564,212891870
P,5074,214813936
C,7466,213031835
P,3312,214869238
C,6472,213137614
P,8477,214946085
C,3907,213179871
P,2739,214856681
P,7116,214865072
C,5840,213187552
C,131,213071169
C,5739,212978144
P,822,214809904
P,2487,214822667
C,2699,213056479
P,1352,214764185
C,8294,212973315
P,5094,214887349
P,3164,214618948
C,3659,212899845
P,7950,214735728
P,7500,214721138
P,771,214718397
C,9430,213021168
P,5839,214821824
C,1323,212945291
C,7210,212975709
P,8066,214638515
P,1180,214490051
C,567,212833775
C,1963,212910721
P,213,214544627
P,6268,214851547
C,4526,212888300
C,5471,212886033
C,3300,212836835
P,7432,214718136
C,199,212877872
C,9286,212731209
P,8721,214220357
C,152,212383331
C,4043,211788762
P,7116,214192325
C,4850,211506216
P,298,213990013
C,8265,211566453
P,8878,213765614
C,5215,211414129
P,8408,213793207
P,4006,213669731
P,2955,213618535
C,9582,211390158
P,5746,213632618
C,1946,211351584
C,490,211036949
P,276,213584360
P,5555,213042598
C,3024,211029776
C,3442,210451877
P,3295,213157318
C,3457,210378037
C,3041,210535929
P,2580,213110521
C,976,210295977
C,9327,210286023
P,6112,213297451
C,8358,210158649
P,5524,213194392
C,3312,210236262
P,7073,213098855
C,8838,210295487
P,8600,213241685
C,580,210320749
P,2329,213178180
C,4612,210122800
C,1369,210275290
P,8876,213105589
P,424,213271617
P,360,213174266
C,522,209684188
P,3465,213117383
C,2123,209838225
C,1061,209527211
C,9390,209423220
P,4038,213126390
C,4300,209607568
P,7635,213059562
C,9315,209513361
C,5946,209618739
P,2220,212865752
P,235,212624267
C,2303,209370411
C,2386,209385190
P,3437,212956179
C,1102,209269920
P,4867,212418128
C,121,209338458
P,8724,212472806
C,6880,209429029
P,7686,212551998
C,1348,209764562
P,1089,212864266
C,4132,209947000
P,8350,213043809
C,9616,209797047
C,9499,210030320
P,8328,213131441
P,1740,213130374
C,5465,210041855
P,111,213162771
P,8128,213198847
C,7611,210211137
P,7309,213161121
C,4646,210315643
P,5023,213358617
C,9317,210502377
P,8415,213494059
C,6346,210564403
C,4506,210019242
P,3565,213411781
C,1482,210452165
P,9407,213219353
P,4798,213540598
C,2588,210180235
C,3828,210037164
C,5149,209914225
P,9963,213604729
C,4907,209818306
C,1217,209643254
C,7125,209569563
P,9594,213566259
C,3388,209425982
P,6180,213602894
C,8906,209402034
P,5319,213557958
C,7734,209332244
P,827,213545386
C,4374,209384791
P,1530,213541690
C,1227,209309668
P,9522,213410113
C,5716,209145156
P,8406,213474573
C,8633,209141157
P,6672,213323060
C,7581,209095656
P,1482,213498888
P,7781,213431039
P,6791,213351950
C,7685,209297842
P,9564,213408154
P,3213,213435260
C,7170,209205970
P,4026,213523076
C,5294,209287329
C,5544,209311458
P,2539,213605103
C,5800,209236232
P,6028,213530699
C,5998,209268246
P,6507,213597499
C,7049,209368712
P,6265,213256709
C,1632,209230380
C,6019,209272471
P,8658,213056730
P,8209,212881059
C,6092,209245801
C,8545,209187046
P,4250,212929946
C,881,209113742
C,3871,209057027
P,9926,213052824
C,1687,209016120
C,3433,208864413
P,4386,213114327
C,8020,208898933
P,5854,213013830
P,3741,212904641
C,9993,208755798
C,3982,208698716
P,7941,212944414
C,8494,208679001
P,8750,212852546
C,7858,208563433
P,4022,212740591
C,4561,208585423
P,1053,212783571
P,676,212640266
P,2467,212369308
P,5374,212395005
C,9027,208823235
P,9816,212343118
C,4123,208801120
P,7654,212322781
C,7539,208764181
P,6226,212420674
C,3287,208753761
P,3676,212131744
C,2255,208326819
C,1324,208651229
P,5585,211953270
C,4889,207971152
P,4693,211955324
C,2826,208098174
P,581,212135078
C,9542,200880521
P,3128,212311042
C,3049,200668920
P,1419,212254005
C,3565,200637960
C,4463,200547488
P,4882,212050348
P,6958,212226155
C,4459,200560865
P,7907,212357609
C,4407,200614250
P,1713,212350138
C,5252,200741384
P,9383,212390312
C,4951,200795383
P,3522,212436782
C,4770,200870316
P,7216,212408033
C,8181,200839363
C,6136,200948472
P,9876,212718307
P,7747,212535641
C,9470,200894700
C,2656,200863804
C,9233,200911666
P,5954,212330569
C,146,201030268
P,1270,212382126
P,8438,212114570
C,8751,201183369
P,9753,211910529
P,1133,211804185
C,7010,201300651
P,6628,211855070
C,3427,201300670
P,3584,211582365
C,2380,201207480
P,2979,211571837
C,4493,201262057
P,3463,204218928
C,9824,201236219
P,4317,203918949
C,4329,201176832
P,6472,203769671
C,3745,201202356
P,6302,203662256
C,3064,201261832
P,3312,203772058
C,7711,201246804
P,9447,203580959
C,8823,201318375
P,1492,203701891
P,2098,203512799
C,6279,201385137
C,1855,201363825
P,2097,203605078
P,9210,203449668
C,8058,201352953
C,6315,201355742
P,6762,203448588
C,4667,201342321
C,3735,201228816
C,5502,201164705
P,8046,203415311
P,74,203457817
P,6015,203643642
P,9611,203335547
C,2783,201222510
P,7839,203313900
C,8700,201331948
P,6863,203176040
C,5639,200845918
C,8999,200959647
C,1400,200846032
P,5531,203214236
C,9442,200929690
C,3935,201067118
P,12,203302152
P,2118,203282613
C,6526,201001431
P,8748,202923027
P,9222,203170527
P,194,202441012
P,2825,203203141
P,5537,202269068
C,9499,200879092
P,3312,202271893
P,8426,202244123
C,3508,200854325
P,9843,202213260
C,9656,200786396
C,8472,200754511
P,8614,202065683
C,8720,200683886
P,321,202041159
P,6143,201870440
C,3382,200794226
P,4651,201859114
C,8045,200757238
P,7297,201937398
C,8078,200721739
P,5965,201848281
C,4900,200743406
C,3362,200862858
P,6696,201811839
C,708,201080062
P,887,201888731
P,4669,201925768
P,7835,201986556
C,8258,201180660
C,3485,201127519
C,1713,201051686
C,4968,200800530
P,7153,202214380
C,7419,200925622
P,7141,202239375
C,7325,201131124
P,8692,202726562
C,9350,201250575
P,460,202988022
C,4306,201307629
P,1250,203092570
P,5453,202829153
C,5200,201343914
P,4303,202699633
C,1496,201337994
P,1640,202643482
P,5680,202494882
C,192,201316517
C,3351,201350747
P,2179,202531828
C,8513,201298631
C,3492,201259577
P,4071,202480218
P,3132,202436822
C,5166,201287778
P,5193,202407453
C,5907,201292325
P,6470,202503108
P,3838,201992074
C,164,201293794
C,7710,201305566
P,6453,202071963
P,835,202004830
C,6047,201351307
C,1782,201338095
P,5329,201911627
P,3748,201973913
P,2781,201987227
C,8260,201540231
P,3228,202005165
C,3765,201889620
P,8751,202695551
C,3435,202015979
C,2807,203496435
P,7103,204600964
C,914,203653036
C,8566,203877394
P,9926,204756353
C,8400,203790087
P,8486,204865974
C,9870,203900874
P,5426,205040530
C,292,203921525
P,5625,205126755
C,3506,203972106
P,589,205184021
C,571,203875117
C,6790,204017146
P,4452,205352397
C,3045,203887858
P,255,205269406
C,4312,203889895
P,9623,205459076
C,5127,203905533
P,2349,205440908
C,5198,204111973
P,9386,205634023
C,1358,204329137
P,2764,205932132
C,3305,204568094
C,6295,204619807
P,5816,206144056
C,9829,204714517
P,982,206196222
