role,n,time
C,32307,175
P,61401,136
P,12648,104
P,30668,91
P,724,87
C,47081,699486381
C,22717,231
C,4803,178
P,80086,103
P,29375,96
P,1749,72
C,43033,700337661
C,99454,317
C,9992,173
P,37348,105
P,23953,97
P,52427,111
C,39116,701385377
C,69847,476
C,14596,388
P,51615,701934190
P,56857,154
P,5173,206
C,63764,702630725
C,59886,423
P,80627,789801336
P,36677,122
P,8848,95
P,7092,790062777
P,20692,704031857
P,13597,146
C,81117,704453206
C,29797,2356
P,28395,208
P,78310,220
C,70791,705250369
C,2074,1789
C,3594,452
C,84579,305
P,90547,790987478
P,44856,264
C,27456,1865
C,81601,286
C,23466,1900
P,97527,791301271
P,48441,791348496
C,6382,1778
C,27532,218
C,102,164
C,91115,202
P,41853,791697105
P,14725,130
P,43726,99
C,91418,710577319
P,22703,116
P,40669,83
P,36013,77
C,43373,711393152
C,34319,386
C,2444,213
C,17868,198
C,21673,194
P,53805,131
P,15531,92
P,73986,97
C,33568,712504513
C,73374,185
C,3912,166
C,46390,198
C,12391,198
P,14923,125
P,44600,79
P,24143,71
P,93251,89
C,89499,713542289
C,98885,281
P,54205,115
P,84534,131
C,56831,714735861
C,17093,206
C,61097,208
P,27874,793864550
P,1736,116
P,11297,99
P,60574,86
P,70025,80
C,54752,716393106
C,10228,340
C,41741,192
C,19293,211
C,28771,1373
P,65499,717336079
P,27152,70
C,38568,717816871
C,15016,294
C,55711,1962
P,44152,141
P,99484,88
P,39855,71
C,55309,718708994
C,90476,270
P,98707,719365296
P,23949,100
C,95509,719889763
P,85298,98
P,353,88
C,99241,720375258
P,27896,149
P,55550,120
C,51202,721110392
C,12588,261
C,14716,156
C,59369,192
P,63817,121
P,7306,86
P,10290,75
P,73805,91
P,17611,84
C,61170,722226996
C,31546,299
C,68297,213
P,68141,722816933
P,65375,149
C,30851,2381
C,90967,285
P,41348,98
P,10439,90
P,64490,72
P,1313,84
C,93213,731218294
C,12792,293
C,15529,155
P,47268,731672624
P,97881,110
C,12701,732170227
C,37711,252
C,97700,182
P,50084,804877519
P,48838,63
P,45881,75
P,10217,90
C,46743,1851
C,55615,282
C,59359,161
P,69162,805757270
P,10645,73
P,82706,73
P,20904,805914638
C,78757,1797
C,81550,296
C,36515,147
P,36561,806167556
P,46068,77
P,3418,79
P,89049,86
C,42913,738514999
C,76675,324
C,39663,175
P,49226,96
P,2929,98
P,99727,101
C,76617,739942703
C,44620,327
C,38923,178
P,70428,145
P,7655,118
P,79181,72
P,9844,120
C,88159,741224080
C,23123,304
C,27964,175
C,26120,215
P,2000,130
P,3195,129
P,19029,96
P,27195,123
P,26998,95
P,23671,92
P,30881,79
C,83341,1870
C,39152,1788
P,56405,96
P,64003,84
P,34679,72
C,88306,744928107
C,60032,283
P,84679,146
P,25903,96
P,53962,80
C,44488,1260
C,35345,304
C,75580,184
P,46925,810154275
P,81132,105
P,24947,121
C,93439,1835
C,91673,260
P,94266,810405704
P,96066,89
C,10936,1665
C,86971,1655
C,71882,262
C,13011,153
P,34864,810873789
P,91997,70
P,55147,810889805
C,15181,1954
C,60024,283
C,31616,156
C,39359,200
C,47359,1933
P,13864,105
P,1742,117
P,87000,100
P,51204,99
P,39041,89
C,72157,754536956
C,83277,320
C,26452,230
P,87631,755692429
P,34312,95
P,58795,73
C,93469,756292684
C,74753,281
P,49192,756832121
P,89317,97
C,38209,1691
C,7711,265
C,63217,185
C,44244,191
P,53933,813336399
P,60986,76
P,49280,74
C,57663,758992613
C,87322,314
P,23986,121
P,29954,122
P,31052,94
P,56495,75
P,20636,85
C,66960,1380
C,96643,285
P,76237,814407715
P,58789,76
C,10955,1540
C,96441,2131
C,6150,324
P,91087,815418288
P,12501,117
C,95556,1434
C,23964,765723098
C,8461,280
C,8316,254
P,32790,767286746
P,72859,69
P,39660,73
C,66069,767827638
C,89836,283
P,90686,150
P,65482,78
C,64957,769958765
C,30632,300
C,56243,176
C,7392,188
P,10283,141
P,53274,104
P,91008,79
C,62145,771237996
C,60786,198
C,19420,171
P,42422,163
P,37792,79
P,65269,72
P,18089,87
C,78299,772427436
C,910,346
C,85610,1835
P,40855,818761829
P,25375,80
P,26257,80
P,23404,76
P,34086,80
C,17094,1839
C,85648,1265
P,95251,98
C,91331,1869
P,3821,99
P,50083,97
P,60723,79
C,67698,777235633
C,52938,370
P,61251,139
P,76049,97
C,55197,778570748
C,26713,234
C,65667,190
C,31363,200
C,4748,1886
P,84423,820814385
P,43465,75
P,26701,65
C,60610,780173946
C,11981,435
C,15229,2203
C,47739,331
C,25552,780907119
P,25975,189
P,49047,74
P,10839,76
P,94785,95
C,74283,781871007
C,87455,325
C,21583,783155896
P,71840,822185431
P,72208,71
P,51331,74
C,50023,784828872
C,55327,296
C,73947,193
P,79656,105
P,68854,82
C,18742,785803833
C,21685,305
C,77693,171
C,24289,218
C,8995,174
C,10934,191
P,21752,787335120
P,28077,101
P,13179,823693925
P,55842,71
P,30730,75
C,10040,1903
C,81760,287
C,45027,1513
C,11177,284
P,79144,824295961
P,28102,78
P,25817,100
P,47660,90
C,93843,790750925
C,8095,306
C,12656,1871
C,6116,263
P,49084,791173799
C,22058,1629
C,51395,791940361
C,12982,239
P,50963,825329783
P,45734,79
P,29747,74
P,3129,94
P,6372,84
P,3948,98
C,60244,1572
C,46386,438
P,16743,826516705
P,72010,72
C,74199,1792
C,31430,276
P,85132,826683075
P,23862,89
P,36667,90
P,9365,127
C,46700,1763
C,61973,249
C,12614,161
C,13811,1826
P,20808,827595125
P,42078,63
P,50914,72
C,62817,800652757
C,14012,305
C,68113,199
C,14782,262
C,432,222
C,9481,211
C,128,1840
P,95255,828241457
P,11729,93
C,8979,1676
C,27831,262
C,74588,184
P,6888,829095653
P,43885,88
P,70425,64
P,50708,100
C,59727,805279796
C,65298,310
P,92559,829849730
P,6778,97
P,41681,74
C,95903,807215788
C,61370,261
C,29768,183
C,2831,808572128
P,95882,809186446
P,40297,68
P,44827,809539738
C,28778,810061247
C,21609,268
C,7741,198
C,43240,253
C,69104,217
P,75727,831429582
P,6112,123
P,88020,92
C,24147,1628
C,18932,348
C,77951,183
C,33097,1748
P,82601,814164855
P,11133,75
P,6107,79
P,13631,122
P,25665,89
C,66515,815091162
C,51143,302
P,73313,832548159
C,17390,1881
C,74668,280
C,27567,1519
P,66281,818204066
P,80684,71
C,93344,1743
C,29806,254
C,7302,158
P,61323,113
P,1677,82
P,47694,64
C,70055,819517820
C,27127,333
P,68596,820167891
P,48952,159
P,29010,116
P,5917,82
P,1162,84
C,93990,1172
C,39501,241
C,25854,821320962
P,86410,822126139
P,8191,73
P,27888,88
C,87205,822683426
C,54834,387
P,99474,823185064
C,62422,823642539
P,27229,835856685
P,17282,70
P,12150,65
P,55178,101
P,12540,77
C,58525,1483
C,64168,289
C,13569,825459406
C,13904,291
P,73785,124
P,98046,105
C,22047,826375700
C,59055,155
C,14547,155
C,91270,186
P,6445,836726556
P,60345,73
P,91719,76
P,22197,827381851
C,80109,1665
C,69488,239
C,24755,1812
P,30587,828857792
P,19130,125
P,73387,114
P,26413,100
C,71602,829540056
C,59380,1816
P,98766,830082379
P,35040,74
C,49438,830515438
C,77255,306
C,28949,1840
P,89453,831314787
P,25073,76
C,4651,1718
C,9345,291
C,6191,199
C,28703,253
C,8014,186
C,47265,191
P,2877,119
P,88766,91
P,36362,64
P,24657,85
C,45700,834140741
C,72469,256
C,42262,1946
C,1313,1571
C,7611,299
P,72123,839906522
P,34487,125
P,28660,93
P,20784,82
P,32270,835923642
C,95149,1722
C,44770,322
C,14866,184
C,11882,205
P,94590,840662292
P,64363,127
C,4682,1613
C,20689,1210
C,55552,178
C,67280,133
C,8678,146
C,13856,146
C,9277,1701
P,44222,106
P,18532,79
P,71378,89
P,42236,145
C,72341,840129483
C,94429,396
P,26365,1221780
P,42388,63
P,11610,89
P,93056,84
C,3883,2076122
C,39766,253
C,19193,221
C,30845,235
C,37276,204
C,14539,2627541
C,31126,841763111
P,28319,841585961
P,86778,95
P,66567,73
C,82682,4226938
C,65768,255
P,90518,5409871
P,3972,131
P,59917,6059019
C,88365,6582180
C,87487,284
C,4171,204
P,94234,7447585
P,3022,126
C,55939,8408378
C,39336,841225641
P,97499,9503890
P,70253,91
C,84840,9840342
C,12120,190
C,3025,212
C,75958,203
P,54274,10543365
P,47344,125
P,49852,97
C,97631,10992905
P,86985,11191961
C,88811,11838809
C,55446,11902424
P,94715,840134172
P,57440,86
P,35017,77
C,6690,13338053
C,35831,199
C,36811,197
C,85574,1649
C,3043,1269
P,36392,14306876
P,41069,110
P,21902,96
P,56227,85
C,36597,14986714
C,88383,298
C,35885,214
P,66859,840407789
P,56409,104
P,5745,81
P,38898,75
C,95746,16761384
C,7048,261
C,52988,17214378
C,16989,308
P,99964,17554829
P,73504,111
C,50102,17979770
C,34010,179
C,86853,222
P,77932,18581452
P,22122,79
P,46079,82
C,28654,19266618
C,82232,246
C,47617,19572141
P,25514,20162743
P,38441,126
P,78511,86
C,75764,21100241
C,34520,221
C,29418,218
P,97036,21778429
C,38096,22130202
P,95968,22498684
C,7261,22806827
C,96143,281
C,12597,228
C,46662,192
P,85369,840307623
P,30144,88
P,49569,151
C,62900,25089012
C,89823,206
P,59064,25467385
P,13951,98
P,41826,84
P,49805,81
C,33130,26399636
C,2380,312
C,45694,199
C,80605,183
P,51993,840158263
P,40451,106
P,70730,76
C,69213,29186910
C,61003,358
C,35764,240
P,83005,30554650
P,7251,95
P,6462,72
P,43760,111
C,56619,31220881
C,74916,167
C,8172,32108360
C,12219,186
P,49439,839713745
P,64411,129
P,74209,96
C,79441,33984300
C,37617,359
C,72678,34329273
P,58450,839479439
P,41913,95
P,8074,118
P,76958,89
C,38271,35523625
C,93859,330
C,36268,336
P,84839,839408478
P,1460,132
P,18529,113
P,73504,123
C,22546,38001511
C,61520,403
C,88892,375
P,78203,839260712
P,62044,146
C,79239,40098880
C,33849,398
C,32546,491
P,56479,839770723
P,80247,126
P,1159,41961535
P,3374,122
C,96325,839684283
P,67883,839520836
C,94525,44139590
P,63015,838967451
P,42666,135
C,33652,46386658
C,92771,484
P,37350,163
P,74687,101
C,68176,47751355
C,38946,1841
P,38368,838562276
P,37191,168
P,10195,110
P,52389,48664321
P,3554,96
P,38447,150
C,27293,49475674
C,28457,382
C,77345,272
C,26081,49820400
C,2820,356
P,81581,839165539
P,50282,105
P,19267,165
C,49630,52083344
C,49061,365
C,30489,339
C,50163,357
P,78971,53576625
P,31930,172
P,63889,166
C,79978,54115175
C,69930,214
P,65967,839247543
P,74077,92
C,69508,55691278
C,40822,249
C,62991,56010489
P,86215,56782291
P,91539,178
C,90422,57380484
C,6909,277
C,75703,279
P,90620,838478441
P,61198,105
C,89892,59245651
C,36335,59398820
P,57366,59873115
P,22474,123
P,41065,91
C,98552,60591705
P,90836,60982565
P,23192,155
P,23538,121
C,81342,837915340
C,93438,225
C,15013,255
P,59225,62550871
P,41520,206
P,82920,90
C,82729,63062940
C,98888,471
P,48614,837722539
P,5160,151
P,44756,88
P,40765,98
C,80323,65379476
C,11714,311
C,18367,198
P,62735,66029044
P,39077,108
P,40717,109
C,78709,66754209
C,34183,382
C,59555,67060559
P,75032,67383955
P,14097,94
P,77028,97
C,57866,68118147
C,54541,242
C,28350,68338445
P,59096,68779767
P,32247,115
P,27019,87
P,17726,86
C,79825,69386304
C,59094,244
C,15262,69860665
P,56614,70550472
P,53325,122
C,60321,71158606
C,52721,838017190
P,56660,837673380
P,70348,146
P,37169,98
C,69909,73652022
C,90059,280
C,9917,1642
P,87508,837167115
P,70794,108
P,37180,82
C,55122,75772670
C,79376,259
C,23716,237
C,14349,234
C,15900,229
P,24880,837428395
P,11299,132
P,44446,82
P,12717,96
P,79557,93
C,34336,78635741
C,95745,257
P,75947,837769622
P,56370,69
P,11411,86
C,91399,837999312
C,90248,159
P,56211,80764152
P,9473,86
P,43103,97
P,8222,88
P,65459,91
C,50332,81589153
C,17176,272
C,41582,165
C,57621,170
C,15540,187
P,77624,82393016
P,83359,117
P,9919,75
C,77522,838279094
C,33929,297
C,37519,195
C,11605,261
C,18364,219
P,24088,83989820
P,22774,144
P,22503,107
P,83454,142
P,35142,100
C,22247,85100317
C,77076,281
C,20382,153
C,70545,85586965
P,93762,838553558
P,3663,75
P,53518,123
C,51863,86981306
C,78434,282
C,5065,10235
C,9165,188
P,71929,838565746
P,17902,94
P,43342,102
P,28952,899217979
P,16282,117
C,90499,838589783
C,88217,317
P,43473,838434840
P,49799,85
P,74837,86
C,78227,838409271
C,74352,167
P,45923,92458811
P,7445,113
P,82336,80
C,69358,93169415
C,2757,211
C,50437,183
P,30724,93931945
P,86077,120
C,55388,94316612
C,28060,282
C,9254,173
P,67134,838101052
P,68302,95450046
C,49151,96178740
C,35078,305
C,80890,162
C,20218,131
P,80031,97043612
P,39208,84
P,56814,91
C,51060,97785530
C,73104,227
C,60309,98045377
P,39837,98411522
P,98464,102
P,21741,90
C,77250,99154690
C,52960,231
P,24992,837814058
P,59151,80
P,74240,99907382
C,21065,100507860
C,51150,1259
C,56270,212
C,32540,149
P,12189,101140079
P,82924,84
P,39201,837940533
C,70652,837663591
C,88152,258
P,44921,837375250
P,81230,99
P,4463,74
P,15688,58
P,35629,121
C,76005,104856924
C,98499,285
P,52448,105335519
P,53239,111
P,48488,111
C,66153,105785206
C,65110,301
C,6131,161
P,75825,106098705
P,29962,79
P,50496,91
C,77916,106902100
C,246,211
C,71928,188
P,62996,107689683
P,5222,94
P,68179,123
C,53642,114667061
C,53892,254
C,15355,176
P,42366,115300218
P,26402,118
P,22015,88
P,31576,87
P,14222,76
C,59697,116281120
C,82954,172
C,40016,227
P,66704,116908865
P,12657,90
P,73365,77
C,70038,117628064
C,2778,166
C,29252,175
C,30551,187
P,69763,118124557
P,11949,96
P,12688,85
P,50016,91
C,94798,118709409
P,88012,118928723
P,30158,81
C,68593,838339383
C,36044,284
C,73957,164
C,11054,263
P,24288,120129059
P,91957,74
P,30402,82
P,26471,67
C,95279,120690918
C,960,300
C,73417,120929395
P,94677,121176476
P,33045,117
P,53866,79
C,24928,121556895
C,34845,427
C,45186,451
C,52497,1611
C,9582,240
P,85266,838784552
P,23524,77
P,63216,65
C,66133,123915323
C,51368,270
P,90231,838586295
C,77825,124912532
C,3611,245
C,28593,213
P,26990,125286795
P,62677,79
P,51016,72
C,69441,125743083
C,32187,336
C,72322,259
P,88407,126624945
P,14091,110
C,74994,127115165
C,32947,380
P,43740,127760998
P,52982,94
P,16720,86
C,80426,128352649
C,21165,241
P,94310,838830156
P,64623,107
P,10000,109
C,56289,129734468
C,95204,163
C,5672,180
P,71204,838506108
P,86913,78
C,67466,131397276
C,63712,194
C,57862,131879884
P,44516,838234821
P,61897,67
P,33129,91
P,24453,86
P,19802,93
C,78950,133095804
C,43328,200
C,16367,199
C,32256,200
P,20101,133894114
P,67748,97
P,60987,146
C,94382,134380300
C,32915,212
P,60406,134775350
P,63804,63
P,16634,72
C,57315,839162672
C,72622,281
C,25548,181
P,88219,136806516
P,77520,109
C,68852,137551526
C,11426,285
C,76198,164
C,31888,189
P,59575,138248092
P,74358,78
P,31157,96
C,79268,138907449
C,39516,198
C,1221,250
P,6423,139552313
P,32378,77
P,47503,75
P,51196,90
C,91417,140150751
C,22290,285
C,36536,276
C,16884,191
P,55381,140826601
P,24722,111
P,81480,82
C,94747,141671261
C,81602,141757610
P,42836,142152088
P,78543,75
P,59831,75
C,89341,142513800
C,90460,304
P,56137,143123486
P,87748,63
P,20416,73
C,24075,144028990
C,51527,293
C,12876,168
P,42635,144495944
C,72500,840031728
C,23833,145546993
P,74498,840064604
P,37970,66
P,21082,82
C,62085,147096075
C,58982,275
C,33134,177
P,61296,147904995
P,93086,116
C,99135,839861028
C,40416,250
P,42258,138
P,81344,65
P,43015,72
C,19611,148981294
C,70702,288
C,6872,187
C,42990,135
P,49114,839538984
P,89483,78
C,85353,150822060
C,9160,191
C,6,192
C,57768,187
P,85803,151467909
P,36517,99
C,46014,152020672
C,80479,231
P,61859,839872552
P,92413,115
C,96088,839428612
C,12991,284
C,2101,190
C,49148,203
C,24026,196
P,90209,839867628
P,79398,96
P,15480,68
C,90555,156355021
C,83708,290
P,11515,157051822
P,15324,68
P,20282,74
P,53396,92
P,36837,72
C,68053,839638850
C,32303,158153229
C,339,267
C,28899,207
P,70281,159146039
P,30363,78
P,12239,86
P,23258,80
C,89493,160098709
C,65054,286
P,32749,160757658
P,56387,104
P,32651,82
P,60314,75
C,47317,161325301
C,26098,184
C,42280,163
P,79767,161715980
C,98760,162202207
P,27689,839638183
P,98771,65
C,75107,163707922
C,80723,271
P,76669,839306768
P,58389,103
P,18986,165130376
P,3321,144
P,5919,98
P,3850,81
C,95910,165771616
C,87426,320
C,4721,1308
P,96974,166412593
P,99538,120
C,82436,166808795
C,7701,235
C,32550,145
C,24281,158
P,42988,167462139
P,20476,94
P,8406,81
P,2998,82
P,66914,78
C,93800,168384202
C,31029,286
P,98251,839894580
C,67992,839881689
C,3435,236
C,8553,221
C,42907,170431134
P,80825,839767852
P,27419,103
C,81921,839466140
C,25234,171738485
C,23274,305
C,15863,249
P,58826,172296754
P,2973,116
P,6058,112
P,81801,80
P,17225,117
C,16889,173106178
C,50724,289
C,61142,1191
C,3460,205
P,42909,173888826
P,98445,85
C,77766,174895290
C,34825,305
C,20450,1288
C,32970,214
P,67046,840464056
P,47609,118
P,5392,82
P,3164,89
P,60179,88
P,2302,85
C,95356,177417419
C,84277,293
P,42934,840349660
P,34040,131
P,36777,953409830
P,15773,840230451
P,40725,80
P,4139,179376424
C,63214,840173008
C,13475,77
C,23129,129
C,14933,89
C,63963,102
P,67483,99
P,23441,99
P,41503,98
P,46456,71
C,83625,181845662
C,52230,79
C,13066,96
C,25609,124
P,34260,182544727
P,95758,77
P,36953,112
P,11473,65
C,65061,183189325
C,55124,83
C,28438,83
C,35806,183279511
P,98960,840606348
P,72643,67
C,96736,184647966
C,53525,95
C,35395,840821789
P,99225,840035483
P,79269,67
C,83399,839606991
C,15386,81
C,49591,82
P,24739,189694734
P,55779,68
P,85562,72
C,90198,839440842
C,46339,69
P,65678,191132256
P,18500,69
P,43878,74
C,58993,838820418
C,91899,114
C,28249,192249512
P,81564,838681163
P,50827,122
C,52471,193568876
C,65525,117
C,13653,98
P,29582,122
P,79188,133
P,45277,88
P,30512,87
C,85223,195400890
C,67494,79
C,2948,99
P,99739,838761412
P,61817,118
C,97715,838376294
C,79210,70
P,40873,198343347
P,47058,123
P,50176,85
C,59541,838503375
C,82959,91
P,66853,200003359
P,45791,99
P,22560,404
C,86399,838503092
C,39094,90
P,98129,201605097
P,21798,66
P,35329,111
C,78596,202103223
C,47232,91
C,57151,72
P,95839,202310303
P,36302,80
P,34509,73
C,66793,838093582
C,70414,83
P,82365,838193709
P,35286,90
P,32389,203920376
P,2847,75
C,89358,204573352
C,39407,78
C,1619,95
P,50342,838005625
P,2032,72
P,59304,72
C,96627,205326336
C,23480,109
P,70058,205910140
P,42315,130
C,98821,838136237
C,33721,78
P,93180,207383180
P,43994,76
C,30181,207903243
C,74053,78
C,22637,82
C,21382,89
P,67158,838059087
P,53809,79
P,62217,208747444
C,66235,209287144
C,72834,78
C,24934,70
P,68713,837948266
P,27806,77
C,93533,210404931
C,19199,70
P,91210,105
P,46292,84
P,31932,109
C,16033,211771549
C,43300,74
C,65274,75
C,42540,87
P,88897,212264798
P,43640,80
C,89213,212634410
C,35418,77
P,80226,213702265
P,9159,126
P,82335,91
C,98144,214446156
C,40104,77
P,63083,973756028
P,24972,123
P,37055,215486040
P,719,69
C,56240,216145296
C,19840,81
C,2652,71
C,69272,127
P,97027,838333865
P,61276,119
C,89995,217126076
C,59425,108
C,7277,72
C,17101,55
C,1493,53
C,2900,85
C,15940,115
P,23374,218821230
P,24356,69
P,85942,75
C,37881,219288365
C,48085,78
C,12006,82
P,77819,837837693
P,4812,116
P,76603,976816410
C,69039,220689227
C,73083,114
C,24132,71
P,68266,221226088
P,36292,80
C,91977,221656402
C,7474,77
P,86151,222436300
P,35339,96
C,47817,223117101
C,64931,135
C,32040,116
P,99798,837457559
P,31382,127
C,76792,837592644
C,48298,837482904
P,72652,837326072
P,81285,68
P,10287,226588994
C,60497,227312074
C,24546,74
C,94289,65
P,77214,837502847
P,90788,127
C,42558,229444298
C,35160,61
C,53074,62
C,39146,85
P,90347,230043005
P,24526,66
C,42148,230357036
C,50522,72
P,72529,231093027
P,98777,70
C,93455,231496190
C,68597,76
P,40727,231886277
P,5108,74
P,99490,72
C,51014,837484823
C,49747,78
C,49411,83
C,4829,85
P,90774,837620862
P,52626,235449019
P,6407,70
P,19871,71
C,93730,235967381
P,34965,236418470
P,60776,236632149
C,66474,237079410
C,1653,77
C,94947,73
P,86801,837375814
P,58404,80
P,15284,81
C,93759,239051143
C,7732,89
C,78140,239288155
P,73208,837120582
P,3778,62
P,45848,72
P,32637,93
C,73785,837282189
C,66193,240991141
P,33363,241402559
P,9829,89
P,49870,86
P,6151,96
C,76737,837346127
P,38181,836951157
P,89054,93
C,85841,244564595
C,75660,86
P,98166,836596051
P,61588,63
C,93220,245432866
C,57649,224
P,60960,836176714
P,39900,126
P,69536,74
C,75579,836233272
C,27204,147
C,36973,88
C,40857,85
P,42523,247502681
P,80827,109
P,36036,110
C,65625,836446968
C,72550,91
P,66110,836295923
P,1245,69
P,25165,73
P,47359,87
C,89804,249963868
C,34868,78
P,53759,836333388
P,19524,73
P,43760,73
P,31439,120
C,97734,836444260
C,81173,74
P,64780,251958243
P,43607,135
P,3260,115
C,91906,836292466
P,76467,253033021
P,81770,70
C,71633,835954505
C,64944,95
P,44040,254507309
P,26199,70
C,67332,116
P,80454,254985215
P,6882,69
C,10972,255413175
C,24185,75
C,47183,74
C,10114,92
C,1980,256089234
C,42837,79
P,39846,835829013
P,67837,101
P,30653,64
P,42467,256838590
C,64831,835959868
C,64930,92
C,64877,257417765
C,312,77
P,87906,836045368
P,88293,77
P,20231,75
C,43961,835940777
C,56830,103
C,72227,103
P,74924,260116905
P,7549,90
P,32911,64
C,44142,836378753
C,91598,836082437
P,43957,836015499
P,9378,69
P,49990,75
P,85259,99
C,55037,262803061
C,95429,77
P,87580,263289241
C,59321,263685916
C,30713,65
P,83414,128
P,6394,105
P,8772,71
P,3597,87
C,57975,835799508
C,56847,264837759
P,81816,265064231
P,61763,1004986096
C,92888,265664635
P,92318,266100474
P,17830,119
C,95152,266470155
C,64338,100
P,21161,835259117
P,10353,69
P,1234,73
P,4207,111
P,47550,78
P,52861,84
P,2491,81
C,97947,268684377
C,17513,74
C,48215,81
P,53638,835945949
P,94403,75
C,87213,269447941
C,18815,99
P,48626,270318777
P,20268,103
C,81743,270850300
P,88698,835318599
P,75732,75
C,43308,271876294
C,5976,182
C,33253,81
C,61895,83
P,62763,272617645
P,77852,138
C,52082,272932965
C,6032,70
C,93114,85
C,36265,90
P,73749,273557979
P,93148,77
P,12718,81
C,89430,835893271
C,84111,70
C,12075,81
P,84005,835915636
P,22235,85
P,70560,92
P,18158,87
C,79213,275500565
C,87785,77
P,72341,836101694
P,73823,74
C,81816,276853661
C,86134,77
P,51725,277516015
P,37560,75
P,42430,65
C,65285,278178143
P,71566,835687460
P,43060,74
C,61987,278933391
C,52875,82
P,75852,835662392
P,39744,279895149
P,1370,74
C,43185,280426475
C,71539,77
C,1049,75
C,25873,102
C,27884,280877179
P,58953,835562794
P,87755,71
P,23121,103
C,21115,835533170
C,31346,70
C,93933,73
C,17551,86
C,17535,105
P,90088,283775023
P,81931,96
C,56736,835370093
C,29535,79
C,14132,285155079
C,2960,95
C,68106,84
P,28421,285799619
P,50642,90
P,96762,73
C,82790,835298807
C,1673,76
C,15924,63
C,50234,286796938
P,84456,287077120
P,30450,62
C,12275,834946590
C,11657,71
C,4014,76
C,41149,127
C,31771,79
P,77212,835169756
P,63452,73
C,70186,834961610
C,77250,70
C,28895,71
P,74145,834871929
P,56981,73
P,30615,75
C,58979,834769612
C,6095,78
C,20873,86
C,48795,834823575
P,92395,834819475
P,57249,1022291114
C,51038,293707762
C,43470,80
C,82374,293807178
P,81858,834633565
P,69761,107
C,76834,834624275
C,26027,74
C,36932,72
C,10596,125
P,31122,834543136
P,76883,73
P,2422,74
C,61643,296473635
P,89759,834146402
P,27398,297365908
C,90970,834230518
C,17604,72
C,34849,834010674
C,32577,77
P,43465,298619895
P,30902,80
P,80540,97
C,28016,833887127
C,57754,67
C,69410,75
P,97439,833933531
P,9191,75
P,3594,72
P,2192,122
P,20165,83
P,32948,301130269
P,16794,73
C,70727,834090563
C,50011,74
P,94758,302484339
C,87479,302794316
P,51069,833902383
P,1958,86
P,44610,75
C,63771,304998097
C,77065,77
P,88162,305196854
P,78466,78
C,44292,305623548
C,642,97
C,37132,101
C,13318,85
C,49843,119
C,41444,84
P,72922,834393651
P,64674,119
P,14286,306745683
P,23388,71
C,93631,307152250
C,68477,91
C,19851,307650140
P,87221,308001754
P,47,125
P,36126,125
C,38223,309281678
C,35536,77
C,45682,66
P,91356,309996474
P,7734,65
P,73445,80
C,82932,834116076
C,66738,77
C,14481,70
P,67616,834278195
P,37491,64
P,27062,95
P,8154,311598263
P,4843,76
C,94438,312137634
P,77118,312338951
C,71057,312686311
P,62941,833838533
P,48038,74
C,89759,313913187
C,17181,77
C,39637,58
P,86776,314423316
C,28629,314938197
C,72464,72
C,631,84
C,8113,107
C,5053,116
P,51329,833889929
P,45467,87
P,46158,75
P,35513,116
C,93944,317835758
C,60336,94
C,24597,115
P,65062,834333983
P,12088,72
P,60960,73
C,71767,319730565
C,53297,77
P,62316,834269445
P,67302,99
P,5565,74
P,27064,320756729
C,66588,321363525
C,42738,73
C,40056,74
P,83237,321834655
P,20443,72
P,58546,80
C,43337,834522555
C,65057,64
C,77952,79
P,98348,834090734
P,56168,72
C,89053,323971628
C,850,72
C,18852,81
C,46603,89
P,32540,324443798
P,78527,76
P,44616,76
C,89873,325228451
C,40856,78
P,87946,325908161
P,29428,66
C,89885,327142238
C,11720,79
P,53526,327651808
P,47718,121
P,27762,90
P,6630,81
C,79763,328446669
C,54940,108
P,65537,834155475
P,82824,99
C,52240,330451748
C,4798,90
C,65138,73
C,10448,62
C,40504,55
P,26016,331177575
P,52357,72
P,72292,74
C,75123,834326293
C,66455,104
C,19501,81
C,11973,130
P,26884,333581379
P,75965,70
P,46796,75
C,94791,334073252
C,8590,77
P,90819,834250807
P,48820,79
C,84353,834102242
C,66986,77
C,20357,72
P,96314,834313624
P,52006,71
P,4882,109
C,90327,834300190
C,16801,73
C,53145,73
P,60378,834307604
P,80664,79
P,38396,1050306383
C,39407,339018022
C,29139,73
C,6803,64
C,904,85
C,67145,123
C,14221,116
P,28914,834509481
P,34330,91
P,8333,116
P,31472,91
P,61200,340663994
C,75279,834615917
C,69024,99
P,50139,834903236
P,91574,64
C,64427,834370987
C,68433,63
P,42749,834224331
P,39859,121
P,18567,106
C,79694,834376764
C,27575,73
C,22048,346018952
P,53764,834452129
P,80742,69
P,31608,1055943156
C,99703,833917130
C,24413,348556956
C,49792,94
P,53839,833817441
P,96362,79
C,68772,834072726
C,43624,78
P,32146,351615746
P,21564,72
P,79480,77
C,91999,833852654
C,1922,78
C,71011,74
C,29629,96
P,85872,834120454
P,34565,78
P,48000,87
C,64426,356208263
C,72756,85
P,62489,356449944
P,54476,66
P,39271,88
C,35086,833843392
C,40781,99
C,4722,81
C,86579,86
C,16122,126
P,79441,358575435
P,61979,103
C,19985,359150222
C,71874,98
P,97335,1062610041
P,2097,127
C,79125,361232750
C,45034,100
P,65094,834331898
P,90857,70
C,88242,834207583
C,32299,87
C,2149,73
C,2214,92
C,21863,85
C,30960,82
P,98293,363838921
