role,n,time
C,19040,64
C,23,61
C,25619,54
C,85,53
C,47209,82
P,15,399592223
P,96,66
P,28894,94
P,25530,102
P,94,80
P,57459,89
P,77,83
P,16,76
P,13,63
P,4826,97
C,28523,76
C,96,71
C,95,62
C,28346,61
C,85,52
C,33,99
C,18,62
C,50801,78
C,75,74
C,31,53
C,97,52
C,67,54
C,40,63
C,27060,61
C,68,108
C,4,81
C,13,99
C,64,64
C,53,72
C,26,70
C,60,80
C,46,63
P,77385,401163193
P,76,84
P,80,80
P,39,77
P,93,66
P,66,115
P,51,85
P,13,156
P,14,71
P,80,67
P,28,74
P,41,72
P,90,70
P,48836,81
C,90990,109
C,74,114
C,93,111
C,48,54
C,68,146
P,85061,83
P,5,80
P,65,105
P,75,79
P,82,97
P,54,80
P,52074,70
P,20,61
P,79,59
P,18,56
P,14,402888723
P,24,101
P,64,92
P,78,75
P,36,68
P,32,63
C,49,68
C,100,80
C,68163,70
C,66850,60
P,68,119
P,53879,73
P,493,68
P,38414,56
P,26008,65
P,7,57
C,57,60
C,30,64
C,40780,104
C,16,83
C,26,74
C,92710,72
C,77,57
C,34,63
C,24,60
C,6,52
C,37,60
C,58,62
C,33,87
C,65,70
C,33,70
C,37,84
C,56,64
C,87,62
C,53,66
C,51,55
C,100,78
C,53,85
C,66,64
C,71,53
C,10227,60
C,75,51
C,40,51
C,74,62
P,88,405071613
P,9,92
P,16,75
P,48,115
P,4,56
P,77768,66
P,60,78
P,26,85
P,74573,133
P,7,78
P,10,71
P,31,406188370
C,88,51
C,82,71
C,60,71
C,42601,75
C,85,61
C,89890,66
C,65,53
C,75,52
C,12,62
C,6794,51
C,25,51
C,25,55
C,84,96
C,28,77
C,3605,60
C,54,53
P,46,406889292
P,89,107
P,67,79
P,45,114
P,8,57
P,96,75
P,91,57
P,46,111
P,43,117
P,95,80
P,96714,108
P,31,75
P,90,96
P,13,87
P,35187,116
P,44,100
P,14,85
C,78032,100
C,64789,62
C,35,61
C,23677,78
P,79,408736156
P,88,134
P,39370,149
P,55422,120
P,6,124
P,88287,409363956
P,4,115
P,27,94
P,76,65
P,17,88
P,62,106
P,78,410115243
P,29,83
P,42,64
P,41,410393015
P,53,410852532
P,25,141
P,32,89
P,4,87
P,60,411763331
C,49959,142
C,61,140
C,72,65
C,20,73
C,11,49
C,1,69
C,86,65
C,90,121
C,74,71
C,64,71
C,60,70
C,93,72
C,19184,72
C,30424,58
C,48,80
C,44,69
C,76429,74
C,24,73
C,49,73
C,86,74
C,25,115
P,77834,414315858
P,19037,130
P,73,142
P,72,92
P,55,95
P,63,155
P,97,108
P,21,123
P,70536,415513191
P,79,130
P,31,82
P,99,140
P,46,111
P,10581,85
P,19,79
P,50,133
P,13,416349870
P,57,416681041
C,60802,160
C,18,85
C,13,115
C,89,76
C,28,78
C,42,75
C,81721,76
C,38998,113
C,63,86
C,78,111
C,37,67
P,18291,417843891
P,22777,134
P,71,100
P,19285,135
P,10,99
P,61418,134
P,54338,418632484
P,99,93
P,71,106
C,90127,82
P,65,419091718
P,50,89
P,10690,86
P,33224,131
P,2,58
P,6,419665054
P,23,137
P,15182,64
P,54,69
P,55,420086722
C,89353,113
C,64,84
C,26,110
C,10,68
C,14,92
C,66,71
C,1,66
C,92,67
C,52,75
C,75,77
C,89,121
C,87,72
C,46,64
C,3,71
C,10,115
C,91,71
C,24419,81
C,70,61
C,17,76
P,93,421911696
P,66,153
P,32,139
P,8206,81
P,71915,143
P,49,71
P,8,79
P,62,134
P,18,86
P,60,127
P,39441,79
P,33,134
P,63,88
P,38,99
P,2,93
P,88,88
P,64,423424892
P,37294,423648239
P,45,157
C,50,70
C,25,69
C,45306,52
C,59290,70
C,26757,66
C,69,78
C,88,71
C,6,50
C,14,53
C,35257,51
P,22,424624276
C,26,77
C,43,69
C,2,51
P,4843,425004123
P,91,165
P,17,75
P,86,59
P,94,80
P,63,68
P,27,69
P,88,66
P,33164,76
P,19,107
P,55,81
P,69,86
P,39,85
P,6,86
P,92463,67
P,23559,119
P,7843,426246665
P,66,426457653
P,55,114
P,37,92
P,44,426907897
P,2,158
P,2999,427551275
P,81,85
C,26,83
C,65,83
C,46,82
C,11,68
C,95,51
C,90643,71
C,16003,74
C,32435,71
C,37,68
C,51873,72
C,58,85
C,10,70
C,57,81
C,35,61
C,79,122
C,70,55
C,93,63
C,5,103
P,74048,428401927
P,97121,107
C,69,115
C,15,71
C,81,62
C,41344,65
C,78,82
C,70,84
C,47,80
C,13,137
C,12,63
C,11603,62
C,43,57
C,55,51
P,48,429056246
P,59,91
P,56,122
C,89909,77
C,1,81
C,88,112
C,91,56
C,6,60
C,51,99
C,14460,85
C,556,70
P,83,429965373
P,76183,100
C,37,71
C,82,67
C,53,52
C,25,71
C,34112,85
C,94,60
C,14,52
P,79514,430570878
P,2,86
P,66,73
P,25,69
C,29,62
C,80595,73
C,59,61
C,89,63
C,43208,51
P,20,118
P,96,83
P,74,87
P,75600,86
P,90161,139
P,51,91
P,23,81
P,37,89
P,63,71
P,74,99
P,43,85
P,96,74
P,22,66
P,12,56
P,64,71
P,67,74
C,26,63
C,738,64
P,87,90
P,19,432256947
P,21,81
C,49,53
C,51,60
P,91,124
P,11,82
P,1,432593528
P,54,149
P,28,85
P,9,93
P,20,133
P,18,73
P,91,69
P,17118,124
P,1,136
P,1,87
P,88,433472994
P,7,87
C,70,92
C,63,70
C,32,74
C,17116,77
C,47606,97
C,50,52
C,18,62
C,32,70
C,5429,83
C,33,99
C,12471,51
C,4181,58
C,53,65
C,67367,59
C,96,52
C,84,63
C,29,72
C,54,70
C,80,93
C,4,84
C,83,62
C,10,53
C,74,70
C,54,113
P,89,435733227
P,6,93
P,98,125
P,42,76
P,27,65
P,28,86
C,29,75
C,52,71
C,94,60
C,11,67
P,83,436432758
P,34,125
P,2064,129
P,56,79
P,43547,66
P,61,69
P,27,58
P,5503,67
P,35075,67
P,48,78
P,20,132
P,51,80
P,28425,84
C,62851,62
C,71832,70
P,60195,67
P,100,105
P,19,90
P,93,110
P,13,82
P,48,100
P,85108,113
P,18,438325005
P,77,81
P,98,108
P,28,123
P,10,113
P,34,110
P,58,75
P,4350,71
P,35,60
P,76,89
P,54,439005430
P,92,439374513
P,86,439614926
P,21,164
P,42,66
P,59,79
P,94,75
P,27,70
P,4,57
P,54,440175965
P,43,135
P,22,108
P,78,117
P,50,440871373
C,12201,92
C,57163,107
C,84,73
C,53528,62
C,63,92
C,81,61
C,42,75
C,84,81
C,37835,81
C,65,87
C,53,56
C,67,54
C,60,84
C,78,70
C,86,62
C,25,51
C,39,61
C,29,62
C,12,52
C,11,51
C,95,96
C,60,128
C,47,101
C,100,54
P,8,442736917
C,16,54
C,35,71
C,13277,70
C,46,57
P,66,442991315
P,7,80
C,27,68
C,45,70
C,86,72
C,56,75
C,79,80
C,8,52
P,19388,443479706
P,49,95
P,93731,79
P,24925,85
P,39393,99
P,93,83
P,3395,101
P,32,63
P,63,74
P,22,57
P,92,444410792
P,9474,84
P,78,83
C,25,102
C,57,86
C,18867,76
C,34233,64
C,59,75
C,55,61
C,55383,119
C,28,68
C,54,126
P,53759,445477093
P,27,93
C,38,85
C,92,80
C,38,69
C,83,51
C,64,109
C,44243,105
C,84,51
C,80966,53
C,24,52
C,51,51
C,9,55
C,58,69
C,55,80
P,72056,446417931
P,77784,93
C,99,51
C,58529,68
C,98383,76
C,37,59
C,84,68
C,18,57
C,27,67
C,16,51
C,26,111
C,20,52
C,82,51
C,29,52
C,58,63
C,53,65
C,76,63
P,41602,447652315
P,99183,120
P,59,80
P,76,72
P,50,68
P,58,76
P,98,140
P,13,94
P,92,119
P,60,76
P,69,55
P,99,80
P,85,69
C,47,76
C,28,81
C,40,62
C,45,61
P,94,449008238
P,55,118
P,96,95
C,72,74
C,65,67
C,17958,63
C,11,64
C,87,51
C,40,60
C,56,60
C,86175,63
C,95,115
P,41984,449636583
P,98,107
P,75,74
P,2,59
P,33,58
P,65,61
P,14,66
P,49,56
P,28,86
P,62,70
P,96964,76
P,57,97
P,100,450663338
P,97,110
P,921,450839390
P,76,166
P,49,86
P,78,451583998
P,60,85
P,35,452143843
P,84,140
C,87085,71
C,68,78
C,28,82
C,17,81
C,84,83
C,79145,64
C,89,110
P,90858,452803649
P,52,91
P,10,84
C,96,76
C,13,71
C,37710,61
P,24,102
P,32450,119
P,59470,103
P,49,80
P,40307,142
P,4,453683012
P,4,453852538
P,27,454059168
C,80,77
C,93,69
C,74516,114
C,2,76
C,99,86
C,18,67
C,78,61
C,55,116
C,99,100
C,79790,67
P,96484,454990140
P,85,114
P,76,81
P,2,72
P,33286,123
P,89,69
P,25334,77
P,79,80
P,77,456086405
P,71,146
C,97337,90
C,19180,71
C,66,56
C,83,53
C,73,48
C,71,68
C,39,54
C,68,52
C,63,65
C,39,62
C,64,72
C,16,68
C,16287,120
C,61231,59
C,65,53
C,85,55
C,68,81
P,4752,457343370
C,5,82
P,93,123
P,7,76
P,16086,76
P,17,116
P,97,77
P,83,91
P,65031,87
P,8,115
P,689,70
P,85,71
P,44,74
P,27,59
P,30,73
P,39,67
P,46081,76
P,54,66
P,49,79
P,66,83
C,56238,65
C,63,64
P,14,88
P,87970,61
P,18724,64
P,69,67
P,19,125
P,3,122
P,79,98
P,8,141
P,32,85
P,53,56
P,91,68
C,75,72
C,21,74
C,73,63
C,7,79
P,85,459568692
P,51,459992545
C,29,54
P,56,115
P,6,77
P,49,84
P,56,460347671
P,13,137
P,28,81
P,2073,78
P,21,79
P,51,460884627
C,92809,78
C,81,76
C,38,115
C,5,77
C,44,79
C,69,73
C,24,52
C,12637,52
C,8,135
C,18,76
C,98,52
C,88,69
C,17004,63
C,44,64
C,33,75
C,19851,69
P,30,462374637
C,76,103
P,2,102
P,81,114
P,22,105
P,25,68
P,42,80
P,61,83
P,4,77
P,12460,82
P,65761,90
P,54,89
P,36716,116
C,18,67
C,86465,122
C,14,73
C,79,67
C,18,74
C,13449,59
C,55,71
C,74,95
C,62,70
C,19,63
C,53,111
C,11135,68
P,79,463922717
P,54,113
P,38,88
P,30,86
P,83684,82
P,42,78
P,10,80
P,100,88
P,39,79
P,20,465101540
P,75,98
C,17,137
C,41,75
C,227,69
C,83131,72
C,4,66
P,97012,465352454
P,54,80
P,64,123
P,14369,79
P,54,117
P,39,466054720
P,4,94
C,35,88
C,74,81
C,41,125
C,34736,68
C,74,61
C,58,59
C,86,81
C,78099,71
C,20,72
C,52,83
C,100,117
P,43,466868296
C,94,86
C,45,76
C,17,54
P,21,467329785
P,29,96
P,1614,90
P,3,82
P,64661,80
P,59,175
P,62,65
P,25873,73
P,63,468025678
P,98,126
P,50,92
P,74,75
P,31036,77
P,86,68
C,1,70
P,16,468634171
P,41,468779640
C,9434,89
C,84,124
C,64,78
C,82,71
C,67,67
C,15,74
C,47839,82
C,95733,85
C,19,75
P,100,469602758
P,17,83
C,40,87
C,13438,75
P,18,78
P,95,111
P,5,86
P,46578,78
P,9967,91
P,61879,82
P,46,470161847
P,19,81
P,38684,72
P,11940,470562623
P,20,93
P,3,83
C,30,62
C,51,62
C,18,51
C,32,59
C,82493,65
C,89944,51
C,54,71
C,1,68
C,95,79
C,4,59
P,92,471709316
P,51695,79
P,32,82
P,83577,79
P,99,472070402
P,82,91
P,43,83
P,37,67
P,67,73
P,51256,179
P,56,130
P,99,89
P,41,87
P,52,113
P,45,472918969
P,77,82
C,99,100
C,7357,69
C,7,73
P,4591,63
P,30,84
P,6,79
P,98,74
P,40,73
P,37,473930495
C,6,74
C,32,69
C,89,68
C,78536,89
C,72908,70
C,10,107
C,56,50
C,34,85
C,72,76
C,62,63
P,75777,474373074
P,1777,95
P,69,80
P,56,80
P,63,117
P,70,67
P,68,77
P,56,75
P,93,474870833
C,76,84
C,30,61
C,41,53
C,4,50
C,55839,124
P,51825,475148989
P,43,80
P,27760,134
P,28,75
P,57,475661490
P,53886,78
C,36741,59
C,153,70
C,72,53
C,10,72
C,65868,76
C,52,70
C,16095,61
C,40331,117
C,48,80
C,31,68
C,73,70
C,53,60
C,16,63
C,52,62
C,24,94
C,98,59
C,61,58
C,65,60
C,65,63
P,34,476918316
P,27248,115
C,51011,118
C,13,60
P,86,477249248
P,67,89
P,31472,123
P,40,118
P,47,80
P,94,81
P,34088,75
P,6,84
C,3,89
C,22,71
C,94,100
C,57301,82
C,4976,72
C,10,51
C,6537,63
C,1,69
P,6770,478576950
P,96787,81
P,72,67
P,21,53
P,4479,85
C,54,55
C,69,80
C,8,81
C,36,71
C,21,52
P,100,76
P,33,80
P,42395,81
P,89,82
P,9,479359176
C,332,112
C,42673,76
C,37,81
P,38,479657539
P,71031,121
P,12,108
C,68,120
C,30182,62
C,42,113
C,80,80
C,15093,78
C,16464,68
C,3,57
C,2,99
C,99,52
C,28,50
C,47884,66
C,8354,56
C,34,114
C,83,66
C,16,62
C,64,60
C,3976,50
C,2,75
C,38,67
C,53,77
C,17,113
C,13840,59
C,55,57
C,61,63
C,21,84
C,1,83
C,9,61
C,16,62
C,18,77
C,58,61
C,54,58
C,9,71
P,93946,482027494
P,53,125
P,98,73
P,3222,67
P,35,102
P,56,85
P,69,92
P,62,97
P,8,72
C,96813,80
C,20,93
C,10,69
P,38,96
P,29,90
P,96,72
P,98,77
P,67,62
P,61,93
C,15,56
C,63,58
C,40,60
C,37728,64
C,8,48
C,15,60
C,86,61
C,96,51
P,50,119
P,13,74
P,47,73
P,74573,57
P,49542,68
P,39553,73
P,46,78
P,50,65
P,51,483511686
P,21,96
P,77,151
P,90,484250705
C,64,85
C,77,114
C,17,62
C,98,88
C,42,75
C,65,70
C,89,54
C,66,52
C,97,70
C,10,52
C,30,64
C,79,64
C,15,137
C,94377,70
C,94,73
C,71170,79
C,66,61
C,9,53
C,9,53
C,99,61
C,28,52
C,86,113
C,35,54
P,12,485301950
C,62,59
C,64,71
C,63,107
C,90,80
P,5,485761480
P,55,77
P,72,80
P,54,76
P,18775,119
P,30,72
C,66,61
P,27,160
C,93,95
C,60,78
C,96,64
P,93021,115
P,12,106
C,2216,87
C,65,70
C,2791,53
C,87262,52
C,5,82
C,51,71
C,1094,121
C,15,70
C,60,92
C,21,66
C,82,112
C,31,54
C,17,58
P,1686,487360029
P,34,93
P,96577,143
P,81,487904547
C,64,58
C,46999,105
C,45,65
C,96,61
C,59,62
C,53023,74
C,53,77
C,94,70
C,100,107
C,4,70
C,39,67
C,83,121
C,1,135
C,72,52
C,60,52
C,6581,92
C,74,51
C,36,57
C,18,52
C,15,127
C,19,59
C,60,85
C,3582,126
C,12,80
C,70,71
C,1173,100
C,95,104
C,93,98
C,56,55
C,12,46
C,72,48
C,24,67
C,44,69
C,97,53
C,20,54
P,51383,489468084
P,74,87
P,77,94
C,76,80
C,27,121
C,49,133
C,74,102
C,70,51
C,63034,105
C,24,53
C,24,51
P,27,81
P,10,89
P,94,84
P,48,116
P,64,69
P,10349,78
P,54,75
P,86,76
P,92739,77
P,94,65
P,73,136
P,87,86
P,71,75
C,71276,98
C,86,70
C,19,55
C,50,63
C,8,60
C,27,51
C,21825,52
C,87,51
C,28,101
C,30,53
P,7,491383263
C,15,55
C,74,69
C,54,53
C,42,55
C,95,106
C,91,54
C,89,52
P,25,142
P,85,73
P,24914,78
P,80,78
C,77,104
C,73,61
C,58,53
C,36,63
P,38223,80
C,85,70
C,66754,61
C,81,52
P,9181,86
P,46,76
P,4,57
P,16,65
C,32,65
C,60,108
C,10,60
C,34,122
C,4,71
C,95,62
C,18,61
C,41,55
C,78,114
C,9,64
C,16,60
P,78300,135
P,24,77
P,37,105
P,14,84
P,64,131
P,71,78
P,13,101
P,60,95
P,86,78
P,26442,101
P,71,75
P,12,70
P,26,113
P,32,58
P,60302,493742243
P,72,87
C,4,64
C,76,101
C,82139,69
C,62,82
C,93,79
P,71049,494434853
P,77,74
P,39,112
P,72,76
P,59,494722730
P,69,79
P,68,65
P,46,66
C,99,100
C,42,61
C,32,63
C,70647,84
C,43,80
C,92,61
C,75862,105
P,31,495679727
P,94244,117
C,40,68
C,72,60
C,11,52
C,24,83
C,12,83
C,17998,78
C,81,52
C,36402,50
C,46,52
C,17,60
C,26975,71
C,1,73
C,98,100
C,77,52
C,18,106
C,34814,60
C,64,50
C,100,53
C,72,59
C,69,99
C,92,51
C,21,57
C,73,105
P,55,496694990
P,65,78
P,79,110
P,9993,76
P,75,118
P,89,114
P,45,75
P,88658,65
P,76,76
P,4,77
P,16031,67
P,12,74
P,75,60
P,37,104
P,8,74
P,23,88
P,15,85
P,28,92
C,35,68
C,45,70
C,44,55
C,80,52
C,68,51
C,25,54
C,60517,55
C,22,53
C,12,62
P,7,497818073
P,39,127
P,43,95
P,17,498041250
P,61,86
P,26539,74
P,71882,80
C,27820,101
C,73,108
C,30722,75
C,62,68
C,60,108
C,75,50
C,15,60
C,11,83
C,70,116
C,37,113
C,14,63
C,11,76
C,16,84
C,42,77
C,94,138
C,55481,69
C,98,54
C,88,51
P,40,499218746
P,34,77
C,61,68
C,70,74
C,45,75
C,14398,75
P,98,81
P,91906,67
P,33,146
P,23,70
P,4,74
P,7674,74
P,40,85
P,61,500102594
P,66,96
P,28,78
P,9,91
P,37937,100
P,62,80
P,11,500495218
C,22,69
C,12,104
C,95,51
C,35,65
C,11,54
C,81,71
C,48,103
C,71596,65
C,55,70
C,62,62
P,56,501897472
P,71055,98
P,8,75
P,1199,65
P,4,64
P,33,65
C,93585,76
C,13213,69
P,44,502389581
P,26,106
P,12209,101
P,97875,64
P,20,68
P,27,70
P,6,66
C,83,60
C,48,111
C,76,54
C,17,50
C,86,61
C,84,64
C,94,62
C,30,52
C,16469,73
C,91070,50
C,32346,53
C,36,96
P,23416,503541044
C,5,128
C,13203,70
P,66,150
P,52,74
P,85769,57
P,37042,59
P,54,72
C,51,57
C,84210,70
C,35952,53
C,37,60
C,49,106
C,74,108
P,94,108
C,13485,56
C,5,77
C,17357,75
C,8,106
C,82,109
C,40,101
C,87,51
P,68,105
P,64,74
P,20,59
P,23,97
P,80,81
P,31,96
P,37590,55
C,47,63
C,19,80
P,38,101
P,16,65
P,71,66
P,59,84
P,67,83
P,22712,145
P,96,106
P,41743,66
P,28,55
P,4,65
P,76,63
P,9,74
P,100,67
P,96,111
P,26,67
P,22,85
P,54,90
C,15,65
C,46,68
C,7,51
C,68,69
C,32,129
C,54,70
C,62607,69
C,96,64
C,78,63
P,51,506001306
P,69924,105
C,88330,84
C,94,81
C,83,84
C,40,61
C,17673,101
C,68,54
C,16,54
C,45,52
C,32,53
C,12,50
C,96,57
C,50,54
C,32,50
C,35,59
C,28,74
C,16,52
C,18,51
P,11,507348278
P,22,533
P,50687,1745
P,81,260
P,67632,238
P,68,198
C,9,107
P,33201,508394995
C,59,78
C,40,69
C,36,61
C,98510,61
C,93,59
C,10,78
C,80,116
C,16,80
C,27,77
C,62,55
C,61664,55
C,71,55
C,39,55
P,31,509498124
P,59592,208
P,99,249
P,98,241
P,67879,316
P,21,215
P,37,195
P,2,184
P,95,203
P,20,197
P,43,208
P,3699,510227380
P,34,403
P,42,301
C,10,55
C,76,63
C,74,64
C,91,55
C,21577,61
C,100,63
C,34,79
C,23922,76
C,5,75
C,45,69
C,85,97
C,67770,66
C,60,60
C,40,95
P,68,234
P,65,197
P,74993,297
C,78,64
C,85,88
C,66,60
C,49,64
C,21,53
C,63,133
C,5318,82
C,32,70
C,70,61
C,22,66
C,45,71
C,28674,73
C,36,63
C,17,54
C,92,68
C,45613,127
C,20,77
C,63,75
P,47,511864993
P,68,285
P,55,278
P,33820,320
P,86,224
P,36,188
P,60,197
P,30,198
P,26,200
P,30144,194
P,9,197
P,22,222
P,82,205
P,62800,223
P,34,257
P,76,235
C,27,55
C,89964,80
C,35742,60
P,24,285
P,75554,277
P,88217,198
P,52,216
P,69,513059747
C,7,53
C,62,70
C,37273,75
C,85283,61
C,42586,52
C,81,100
C,91,61
P,35132,513463744
P,11,171
P,98,207
P,96,179
P,19,211
P,74332,212
P,87,187
P,67,221
P,55,175
P,21,182
P,87,186
P,3204,201
P,50,226
P,1,1365
P,36599,155
P,48,207
P,70,216
P,97,209
P,5008,250
P,87,189
P,29,220
P,72,266
P,90,230
P,64,185
P,58,516039541
P,28,302
P,65,198
P,29,232
P,33,165
P,12,516723191
P,3,212
P,89,517184959
P,83,517638321
P,59,263
P,35,517814255
P,1,263
P,85,207
P,11,276
P,77,195
P,42,184
P,55,195
P,27,192
P,24,182
P,99,193
P,7740,217
P,66,258
P,12,178
P,64,194
P,86,218
P,14,519980413
P,88,1553
P,9,237
P,98,520402232
P,56,493
P,69,545
P,24,1882
P,45,28087
P,54,413
P,6,302
P,7544,301
P,77,521662466
P,1,428
P,79,245
P,31,522153995
C,64744,2048
C,77,389
C,21,253
C,24,237
C,33,142
C,47181,219
C,13999,186
C,17,180
C,56,182
C,10,181
C,100,174
C,16329,184
C,41,189
C,55,138
P,78,523892718
P,95,225
P,87,204
P,57,189
P,100,177
P,80960,238
P,2803,198
P,40,189
P,61,248
P,16580,1403
P,14,301
P,25718,525798220
P,19044,302
P,95,307
P,50,200
P,86,189
P,9753,526495842
P,49,279
P,11,471
P,45,526871983
P,29,527134882
P,82,279
P,17,527516188
P,3,527915544
P,3,528742830
P,1,530722980
P,3,532243635
P,2,566013965
C,18,2450
C,81984,293
P,31105,605446056
P,23,254
P,34,587241696
P,14,252
P,39755,605759523
P,87,588375397
P,54,245
P,34,587711604
P,51,587900870
P,43,588051893
P,31,241
P,91,588778420
P,62,207
P,75,589156917
P,9,589282325
P,65,589688676
P,28,211
P,74,589972765
P,23,201
P,3321,182
P,24,199
P,67,590512760
P,27,188
P,76,197
P,51,591177054
P,83,366
P,94,377
P,73,591706214
P,29,263
P,74,2079
P,75,592528248
P,91,593026321
P,82,593191007
P,23,197
P,84,125
P,50,175
P,42,593853343
P,82,350
P,7,388
P,46,216
P,82,245
P,99,250
C,97,3132
C,57432,1557
C,98,445
C,50,203
C,21,194
C,5,192
C,4407,235
C,68,239
C,58931,187
C,55917,217
C,93,1331
C,31,197
C,14,163
P,46824,1836578
P,19,1602
P,7,245
P,85745,227
P,29,157
P,43,113
P,4,102
P,50,113
P,86,113
P,6659,596911210
P,31,274
P,43,200
P,27,170
P,573,240
P,10,186
P,10821,175
P,93,185
P,55,211
P,15695,200
P,14855,616451310
P,85,174
P,4,197
P,68,172
P,57,1278
P,28,216
P,68,1486
P,45,206
P,8,206
P,94,1385
P,37,356
P,66,327
P,53,260
P,75,1474
P,69,1865
P,23,150
P,15,227
C,5,1602
C,27,177
C,71161,227
C,9,236
C,94194,226
C,54,162
C,38,184
C,29,175
P,97429,622009786
P,67695,241
P,20,602861745
P,100,603587171
P,4,196
P,60,603797956
P,43,200
P,3,212
P,55,164
P,78,168
P,50,169
P,95,604756783
P,24,604846476
P,90,198
P,54,605222670
P,13,604095591
P,38,171
P,27,605815421
P,1,264
C,58154,1816
C,13,241
P,47232,94175494
P,52,274
P,12,195
P,65,222
P,14,1640
P,56,329
P,3,194
C,41336,103370458
C,37,101
C,43,55
C,84658,55
P,40615,103902931
P,95136,269
P,12,352
P,39,182
P,32,129
P,65,200
C,24362,104804935
C,4650,70
C,35,58
C,23103,55
C,39187,65
C,30354,64
C,1,57
C,22,66
C,36,66
C,43,65
C,32796,55
C,12,58
C,14329,58
C,25972,57
C,11,57
C,26,117
C,29,60
C,96,46
C,60,68
P,22602,1459
P,77016,285
P,66,185
C,87108,109062238
C,80,144
P,5,1164
P,51,175
P,62,173
P,40,164
P,79,177
P,5,165
P,74,166
P,46094,162
P,69,166
P,12968,165
P,18216,174
P,81140,164
C,37988,111727192
C,32,57
C,36,46
C,72,58
C,13177,79
C,57880,65
C,70,66
C,7,66
C,8,57
C,8310,69
C,28,67
C,84,68
C,33222,56
P,41250,622490467
P,41,362
P,94,223
P,75811,228
P,70,240
P,24,1359
P,93,266
P,72,207
P,12,230
P,33144,213
P,37,201
P,12736,163
P,74,220
P,14,203
P,99,237
P,45,421
P,5,429
C,41,83
C,62,54
C,28840,47
C,11,46
C,41,65
C,94070,67
C,57,68
C,61,67
C,63723,65
P,92991,624726105
P,91,294
P,34,150
P,38,199
P,67,1780
P,75860,384
P,72,282
P,40,318
P,54,229
P,24505,161
P,89,165
P,3098,201
P,60,164
P,10,201
P,3,243
C,98016,119072302
C,8,57
C,83,62
C,100,56
C,35,56
C,24,67
C,53,65
C,10366,68
C,61,59
C,61,56
C,90,67
C,79,55
C,96,57
C,55,68
C,11,66
C,67,65
C,24,65
C,47,66
C,20,57
C,15,56
C,79,67
C,68,59
C,13511,75
C,34,75
C,50,60
C,3,107
C,20,64
C,61,59
C,8695,56
C,51925,65
C,93,67
C,3,60
C,73,61
C,65,59
P,89632,123402475
P,95,74
P,20,71
P,99,75
P,15,69
P,32,74
P,52,63
P,76,71
P,27,69
P,94,58
P,19459,72
P,20,72
P,18257,69
P,62,69
C,85741,125159396
C,46,67
C,24,59
C,68,67
C,37,72
C,78,56
C,39,57
C,79,67
C,56,64
C,73,68
C,80,66
C,95,68
P,65,109
P,84,114
C,96,102
C,48,58
C,47,84
C,17,94
C,33256,128478441
C,78,52
C,78,64
P,97245,130413356
C,81207,80
P,19,146
P,41557,85
P,58,87
P,54,67
P,6,70
P,28,70
P,9,72
P,69382,71
P,16787,69
P,14,70
P,57,68
P,91,68
P,87,64
P,10,71
P,88,68
P,98,61
C,98212,133465679
C,61592,69
C,81,64
C,75,99
C,62,108
P,25171,121
P,61,57
P,67,60
P,49,74
P,95,70
P,44742,112
P,42,60
P,99580,115
P,53,77
P,3,64
P,17,60
C,1,72
C,78,69
C,76,67
C,53,57
C,6,58
C,65,58
C,49463,65
C,9,65
C,83,58
C,15,56
C,3,56
C,13,57
C,79,56
C,59,55
C,9477,80
C,20206,66
C,55883,65
C,22843,67
C,33,65
C,89,107
C,27,59
C,55,68
C,92,57
C,6,70
C,58,65
C,20,57
P,63542,639312643
P,5,85
P,12282,59
P,51029,68
P,66,73
P,10,71
C,78824,142213506
C,7,68
C,11,49
C,41,48
C,62265,66
C,11,68
C,33,71
P,92478,112
P,82,69
P,57,70
P,83353,68
P,41,68
C,91,114
C,78,116
C,12,66
C,55355,71
C,93,108
C,67430,57
C,4780,66
C,23,67
C,16,87
C,20,71
C,82,59
C,91,56
C,44186,59
C,62,59
C,97,65
C,97,69
C,11,65
C,4378,146080755
C,19,66
C,18,55
C,76,67
C,7,56
C,85,67
C,95,66
C,97,65
P,74,70
P,87,70
P,32411,78
P,46,62
P,51839,68
P,81,69
P,43324,72
P,22,67
P,64,69
P,43,72
P,80,71
P,59,71
P,29423,83
C,63098,149118822
C,1,65
C,30263,55
C,15,60
C,58700,71
C,45,62
C,17,72
P,39878,645427324
P,94,66
P,33408,66
P,84,68
P,57,71
P,90,60
P,28,70
P,97,62
P,75,69
P,10,73
P,36303,59
P,69,57
P,31,71
P,22,69
P,68,59
P,1852,61
P,13762,67
P,10,68
P,61,60
P,88,74
P,11,71
P,40714,152690594
P,63,67
P,22,70
P,3,75
P,21256,63
P,100,68
P,100,70
C,62,74
C,21,67
C,99,65
C,77,73
C,80767,56
C,87,56
C,28,66
C,4,65
C,32,64
C,96,59
C,14557,58
C,80,67
C,18,66
C,50797,73
C,54,113
C,42,64
C,41872,58
C,58,57
C,94,66
C,59,59
C,14,68
C,47,57
C,30,65
P,64,117
P,25335,110
P,15127,67
P,97159,157498368
P,53,68
P,14,73
P,15,71
P,62,68
P,45,63
P,90,70
P,28,71
P,31,71
P,68,62
C,39,59
C,39402,70
C,47,56
C,38,64
C,470,68
C,18,65
C,54144,64
C,40734,64
C,77,57
C,48,65
C,90,110
C,55,106
C,84,72
C,78,66
C,61,59
C,21,70
C,7253,78
